SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,mean_path_len,std_path_len,Modularity
116_pond,1,7.0,15.0,2.142857142857143,0.35714285714285715,0.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,2.5,1.378404875209022,1.1428571428571428,2.3809523809523805,3.25,0.7326007326007324,0.6666666666666666,0.49287247886576135,1.1764705882352942,0.3929526239966878,0.0
123_shortgrassprairie,0,134.0,416.0,3.1044776119402986,0.023341936931881944,0.7313432835820896,0.15671641791044777,0.5833333333333334,0.0,11.555555555555555,5.2939018526410955,0.43283582089552236,1.3919774388153459,3.526315789473684,0.39473987070882943,0.4166666666666667,0.5074904028654561,1.6427771556550952,0.6671721937844572,0.0
138_treeholesengland,3,9.0,7.0,0.7777777777777778,0.09722222222222222,0.0,0.6666666666666666,1.0,0.0,1.1666666666666667,0.408248290463863,0.6666666666666666,1.6666666666666667,2.0,0.8333333333333334,0.0,0.0,1.0,0.0,0.0
139_treeholesaustralia,3,12.0,25.0,2.0833333333333335,0.1893939393939394,0.0,0.0,0.4444444444444444,0.5555555555555556,2.7777777777777777,2.048034287907418,1.4166666666666667,2.322206660441955,3.8823529411764706,0.5981441398108066,0.3333333333333333,0.5261817701646364,1.5238095238095237,0.706696030770716,0.0
143_stumpholesalabama,3,12.0,15.0,1.25,0.11363636363636363,0.0,0.3333333333333333,0.8888888888888888,0.1111111111111111,1.6666666666666667,1.3228756555322951,0.8333333333333334,1.8541666666666667,3.25,0.5705128205128205,0.1111111111111111,0.2988071523335984,1.125,0.3415650255319866,0.0
144_treeholesgermany,3,11.0,9.0,0.8181818181818182,0.08181818181818182,0.0,0.7272727272727273,1.0,0.0,1.125,0.3535533905932738,0.7272727272727273,1.7272727272727273,2.0,0.8636363636363636,0.0,0.0,1.0,0.0,0.0
151_youngpines,1,23.0,48.0,2.0869565217391304,0.09486166007905138,0.045454545454545456,0.17391304347826086,0.47619047619047616,0.5238095238095238,2.2857142857142856,3.035504194410825,1.434782608695652,2.4901185770750986,4.0,0.6225296442687747,0.09523809523809523,0.3533149968755554,1.5058823529411764,0.6291250426804921,0.0
152_mistletoe,0,23.0,26.0,1.1304347826086956,0.05138339920948617,0.043478260869565216,0.6956521739130435,0.045454545454545456,0.9090909090909091,1.1818181818181819,0.5010810823432181,2.217391304347826,3.260869565217391,4.0,0.8152173913043478,0.0,0.4,1.6785714285714286,0.7162311170195086,0.0
180_rottingoak1yr,1,47.0,64.0,1.3617021276595744,0.02960222016651249,0.021739130434782608,0.5531914893617021,0.28888888888888886,0.6666666666666666,1.4222222222222223,1.5881505666095466,1.7659574468085106,2.778368794326241,4.5,0.6174152876280536,0.1111111111111111,0.4426738042868176,1.631578947368421,0.6682596597781152,0.0
181_rottingoak3yr,1,89.0,116.0,1.303370786516854,0.01481103166496425,0.022727272727272728,0.7752808988764045,0.4186046511627907,0.43023255813953487,1.3488372093023255,1.082126901990217,1.404494382022472,2.4787765293383273,4.0,0.6196941323345818,0.1744186046511628,0.30883217342810615,1.3485714285714285,0.5013610375603389,0.0
