trophospecies_id,n_lumped,sp_name,guild,family,sp_id
1,1,Ceratophysella denticulata,Collembola,Hypogastruridae,4
2,1,Ceratophysella gibbosa,Collembola,Hypogastruridae,5
3,1,Folsomia quadrioculata,Collembola,Isotomidae,14
4,1,Hypogastrura burkilli,Collembola,Hypogastruridae,19
5,1,Hypogastrura purpurescens,Collembola,Hypogastruridae,20
6,4,Isotomiella minor;Isotomurus palustris;Parisotoma notabilis;Proisotoma minuta,Collembola,Isotomidae,22;23;40;359
8,1,Lepidocyrtus lanuginosus,Collembola,Entomobryidae,25
9,1,Lipothrix (Sphyrotheca) lubbocki,Collembola,Sminthuridae,26
10,1,Megalothorax minimus,Collembola,Neelidae,27
12,1,Protaphorura armata,Collembola,Onychiuridae,42
13,3,Sminthurides sp.;Sminthurinus aureus;Sminthurinus sp. juv,Collembola,Sminthurididae;Katiannidae,47;48;49
16,1,Tomocerus minutus,Collembola,Tomoceridae,54
17,1,Tomocerus vulgaris,Collembola,Tomoceridae,55
18,1,Lithobius muticus,Chilopoda,Lithobiidae,57
19,1,Lithobius crassipes,Chilopoda,Lithobiidae,58
20,1,Lithobius cf. crassipes juv,Chilopoda,Lithobiidae,59
21,1,Lithobius piceus,Chilopoda,Lithobiidae,61
22,1,Lithobius aulacopus,Chilopoda,Lithobiidae,63
23,1,Lithobius sp. juv {m},Chilopoda,Lithobiidae,69
24,1,Lithobius sp1 {s},Chilopoda,Lithobiidae,70
25,1,Lithobius sp4,Chilopoda,Lithobiidae,73
26,1,Schendyla nemorensis,Chilopoda,Schendylidae,77
27,1,Geophilus flavus,Chilopoda,Geophilidae,78
28,1,Strigamia acuminata,Chilopoda,Dignathodontidae,79
29,1,Scolopendrella sp./subnuda {s},Symphyla,Scolopendrellidae,81
30,1,Abax parallelus (juv),Coleoptera,Carabidae,86
31,1,Molops elatus,Coleoptera,Carabidae,89
32,1,Nargus anisotomoides,Coleoptera,Catopidae,101
33,3,Curculionidae (juv);Phyllobius spec;Elateridae spec,Coleoptera,Curculionidae;Elateridae,106;853;861
34,1,Athous haemorrhoidalis (juv),Coleoptera,Elateridae,111
35,1,Athous subfuscus (juv) {m},Coleoptera,Elateridae,113
36,1,Athous sp. (juv),Coleoptera,Elateridae,117
37,1,Elateridae sp1 (juv) {m},Coleoptera,Elateridae,119
38,1,Aleocharinae sp1 (juv),Coleoptera,Stapylinidae,130
39,1,Atheta sp.,Coleoptera,Stapylinidae,135
40,1,Geostiba circellaris,Coleoptera,Stapylinidae,140
41,1,Habrocerus capillaricornis,Coleoptera,Stapylinidae,142
42,1,Quedius sp. (juv),Coleoptera,Stapylinidae,154
43,1,Anelasmocephalus cambridgei,Opiliones,Trogulidae,163
44,1,Amaurobius sp (juv),Araneae,Amaurobiidae,164
45,1,Coelotes terrestris (ad),Araneae,Amaurobiidae,170
46,1,Diplocephalus picinus (ad),Araneae,Linyphiidae,172
47,1,Hahnia pusilla (juv),Araneae,Hahniidae,174
48,1,Hahnia pusilla (ad),Araneae,Hahniidae,175
49,1,Linyphiidae (juv),Araneae,Linyphiidae,178
50,1,Microneta viaria (ad),Araneae,Linyphiidae,180
51,1,Neon reticulatus (ad),Araneae,Salticidae,183
52,1,Phalangiidae (juv),Opiliones,Phalangiidae,185
53,1,Robertus lividus (ad),Araneae,Theridiidae,186
54,1,Robertus sp (juv) {m},Araneae,Theridiidae,187
55,1,Vulgarogamasus sp juv,Mesostigmata,Parasitidae,202
56,1,Dinychus perforatus (ad),Mesostigmata,Urodinychidae,203
57,1,Epicrius schusteri (ad),Mesostigmata,Epicriidae,206
58,1,Gamasina (juv),Mesostigmata,Gamasina,208
59,1,Macrocheles dentatus (ad),Mesostigmata,Macrochelidae,225
60,1,Pachylaelaps fuscinuliger (ad),Mesostigmata,Pachylaelapidae,227
61,1,Pergamasinae (male),Mesostigmata,Pergamasinae,235
62,1,Prozercon fimbriatus (ad),Mesostigmata,Zerconidae,239
63,1,Uroseius cylindricus (juv),Mesostigmata,Polyaspidae,255
64,1,Veigaia agilis (ad),Mesostigmata,Veigaiaidae,256
65,1,Veigaia cerva (ad),Mesostigmata,Veigaiaidae,257
66,1,Veigaia cerva (juv),Mesostigmata,Veigaiaidae,258
67,1,Veigaia cf agilis (juv),Mesostigmata,Veigaiaidae,259
68,1,Veigaia kochi (juv),Mesostigmata,Veigaiaidae,262
