Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,3,1.0,0.0
5,5,5,0,2,1.0,0.0
6,6,6,0,2,1.0,0.0
7,7,7,0,2,1.0,0.0
8,8,8,0,9,1.0,0.0
9,9,9,0,8,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,1,3,2.0,1.0
25,25,25,3,8,2.5,1.0
26,26,26,1,5,2.0,1.0
27,27,27,4,8,2.25,2.0
28,28,28,2,5,3.0,3.0
29,29,29,3,5,2.5,1.0
30,30,30,1,9,2.0,1.0
31,31,31,5,3,2.5,2.0
32,32,32,8,3,2.6666666666666665,3.0
33,33,33,2,6,2.5,2.0
34,34,34,3,5,2.8333333333333335,3.0
35,35,35,1,5,3.0,2.0
36,36,36,1,5,3.25,3.0
37,37,37,7,5,3.2,3.0
38,38,38,2,7,5.166666666666666,5.0
39,39,39,3,5,3.8,4.0
40,40,40,1,4,3.0,2.0
41,41,41,5,5,3.793103448275862,4.0
42,42,42,14,3,3.0,3.0
43,43,43,2,5,3.0,3.0
44,44,44,2,3,5.166666666666666,5.0
45,45,45,1,3,4.0,4.0
46,46,46,4,4,3.4444444444444446,4.0
47,47,47,1,6,5.666666666666666,6.0
48,48,48,2,4,5.166666666666666,5.0
49,49,49,2,4,3.0,2.0
50,50,50,1,5,2.0,1.0
51,51,51,8,3,2.6666666666666665,3.0
52,52,52,4,3,3.6,4.0
53,53,53,3,3,5.6521739130434785,6.0
54,54,54,6,3,3.5238095238095237,4.0
55,55,55,2,1,5.428571428571429,6.0
56,56,56,7,0,2.7272727272727275,3.0
57,57,57,7,0,3.7199999999999998,4.0
58,58,58,3,0,5.130434782608695,5.0
59,59,59,4,1,4.62962962962963,4.0
60,60,60,5,1,3.3,4.0
61,61,61,5,1,3.4545454545454546,4.0
62,62,62,11,1,4.25,4.0
63,63,63,1,1,4.285714285714286,5.0
64,64,64,5,1,3.25,3.0
65,65,65,1,1,2.0,1.0
66,66,66,7,1,3.25,4.0
67,67,67,6,1,5.394736842105264,5.0
68,68,68,5,1,4.590163934426229,5.0
69,69,69,1,1,2.0,1.0
70,70,70,1,3,3.0,2.0
71,71,71,5,3,2.2,2.0
72,72,72,10,3,5.0,4.0
73,73,73,1,2,4.0,4.0
74,74,74,6,1,4.531914893617021,6.0
75,75,75,5,0,5.689655172413794,6.0
76,76,76,2,0,2.0,1.0
77,77,77,3,0,2.5,1.0
78,78,78,7,0,5.075,4.0
79,79,79,8,0,4.84375,4.0
80,80,80,4,0,4.269230769230769,5.0
81,81,81,4,0,4.0,5.0
82,82,82,4,0,5.3125,5.0
83,83,83,11,0,4.271428571428571,4.0
84,84,84,5,0,4.5,4.0
85,85,85,5,0,4.441860465116279,5.0
86,86,86,6,0,4.333333333333334,4.0
