Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,2,1.0,0.0
5,5,5,0,2,1.0,0.0
6,6,6,0,3,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,4,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,1,7,2.0,1.0
22,22,22,1,3,3.0,2.0
23,23,23,1,6,2.0,1.0
24,24,24,1,6,2.0,1.0
25,25,25,2,4,2.5,1.0
26,26,26,1,2,3.0,2.0
27,27,27,1,4,2.0,1.0
28,28,28,2,3,2.0,1.0
29,29,29,1,6,2.0,1.0
30,30,30,1,3,3.0,2.0
31,31,31,4,3,2.75,2.0
32,32,32,1,3,3.0,2.0
33,33,33,2,4,3.0,2.0
34,34,34,1,4,3.0,2.0
35,35,35,1,4,3.0,2.0
36,36,36,4,3,2.5,2.0
37,37,37,3,3,3.6,3.0
38,38,38,1,3,2.0,1.0
39,39,39,3,2,3.25,2.0
40,40,40,6,3,2.6666666666666665,2.0
41,41,41,3,5,2.6666666666666665,2.0
42,42,42,2,5,3.0,2.0
43,43,43,3,5,4.0,3.0
44,44,44,12,4,3.4642857142857144,4.0
45,45,45,2,4,2.0,1.0
46,46,46,1,2,2.0,1.0
47,47,47,5,3,2.4,2.0
48,48,48,3,3,4.055555555555555,5.0
49,49,49,5,3,3.428571428571429,3.0
50,50,50,8,3,3.583333333333333,3.0
51,51,51,3,3,2.3333333333333335,2.0
52,52,52,1,3,3.0,2.0
53,53,53,2,2,4.0,4.0
54,54,54,6,2,2.6666666666666665,3.0
55,55,55,5,2,3.5454545454545454,4.0
56,56,56,1,2,3.0,2.0
57,57,57,6,3,2.5,2.0
58,58,58,1,3,3.0,2.0
59,59,59,1,4,5.0,4.0
60,60,60,3,4,2.0,1.0
61,61,61,2,4,3.833333333333333,3.0
62,62,62,1,4,2.0,1.0
63,63,63,5,3,4.0,5.0
64,64,64,1,2,3.4,3.0
65,65,65,3,1,2.3333333333333335,2.0
66,66,66,5,1,4.52,6.0
67,67,67,3,1,3.4,3.0
68,68,68,8,1,4.085714285714285,4.0
69,69,69,26,1,4.274285714285714,3.0
70,70,70,13,1,4.155555555555555,4.0
71,71,71,1,1,3.0,2.0
72,72,72,9,1,4.27027027027027,4.0
73,73,73,12,1,4.071428571428571,3.0
74,74,74,2,1,2.0,1.0
75,75,75,4,0,2.25,1.0
76,76,76,4,0,4.217391304347826,5.0
77,77,77,4,0,2.5,3.0
78,78,78,20,0,3.716981132075472,3.0
