Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,4,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,5,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,4,1.0,0.0
23,23,23,0,5,1.0,0.0
24,24,24,0,6,1.0,0.0
25,25,25,0,4,1.0,0.0
26,26,26,2,6,2.0,1.0
27,27,27,2,4,2.0,1.0
28,28,28,1,6,2.0,1.0
29,29,29,2,9,2.0,1.0
30,30,30,2,6,2.0,1.0
31,31,31,3,5,2.8,2.0
32,32,32,1,5,2.0,1.0
33,33,33,4,5,2.0,1.0
34,34,34,1,5,3.0,2.0
35,35,35,2,4,2.5,2.0
36,36,36,1,4,2.0,1.0
37,37,37,2,5,2.5,2.0
38,38,38,1,6,3.0,2.0
39,39,39,2,7,2.6666666666666665,2.0
40,40,40,4,8,3.9,3.0
41,41,41,4,6,3.7,4.0
42,42,42,1,4,4.0,3.0
43,43,43,5,1,3.833333333333333,3.0
44,44,44,8,3,3.0,2.0
45,45,45,2,3,4.0,5.0
46,46,46,1,3,2.0,1.0
47,47,47,1,3,3.0,2.0
48,48,48,2,3,4.0,5.0
49,49,49,1,3,3.0,2.0
50,50,50,4,4,2.0,1.0
51,51,51,6,4,2.625,2.0
52,52,52,2,5,2.0,1.0
53,53,53,4,4,2.6,2.0
54,54,54,6,4,3.4444444444444446,3.0
55,55,55,14,3,2.8095238095238093,2.0
56,56,56,5,3,3.5454545454545454,4.0
57,57,57,17,4,3.3529411764705883,3.0
58,58,58,6,4,4.0,4.0
59,59,59,12,4,3.8936170212765955,4.0
60,60,60,7,5,3.0666666666666664,2.0
61,61,61,10,6,3.5789473684210527,3.0
62,62,62,2,7,3.428571428571429,3.0
63,63,63,45,4,4.0602409638554215,3.0
64,64,64,5,4,3.9259259259259256,4.0
65,65,65,7,3,2.25,1.0
66,66,66,18,3,3.314285714285714,3.0
67,67,67,2,3,2.6666666666666665,2.0
68,68,68,13,3,3.9130434782608696,3.0
69,69,69,1,3,2.0,1.0
70,70,70,4,3,4.0,5.0
71,71,71,1,4,3.0,2.0
72,72,72,20,4,4.108786610878662,4.0
73,73,73,4,4,2.6666666666666665,2.0
74,74,74,4,4,4.0,5.0
75,75,75,5,3,3.625,3.0
76,76,76,25,3,3.9043478260869566,3.0
77,77,77,4,3,4.142857142857142,5.0
78,78,78,9,3,3.9705882352941178,4.0
79,79,79,23,1,4.082706766917293,4.0
80,80,80,4,1,4.0600000000000005,4.0
