Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,3,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,2,1.0,0.0
9,9,9,0,2,1.0,0.0
10,10,10,0,4,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,5,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,5,1.0,0.0
20,20,20,0,5,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,3,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,0,2,1.0,0.0
26,26,26,0,3,1.0,0.0
27,27,27,0,1,1.0,0.0
28,28,28,0,2,1.0,0.0
29,29,29,1,1,2.0,1.0
30,30,30,1,3,2.0,1.0
31,31,31,1,3,2.0,1.0
32,32,32,2,1,2.0,1.0
33,33,33,2,7,4.5,3.0
34,34,34,2,7,3.0,2.0
35,35,35,3,6,4.0,3.0
36,36,36,2,3,2.0,1.0
37,37,37,9,2,2.3333333333333335,2.0
38,38,38,1,1,2.0,1.0
39,39,39,1,1,2.0,1.0
40,40,40,4,4,2.0,1.0
41,41,41,1,5,3.0,2.0
42,42,42,1,3,3.142857142857143,3.0
43,43,43,2,2,2.0,1.0
44,44,44,1,3,4.333333333333334,4.0
45,45,45,4,3,3.142857142857143,3.0
46,46,46,1,3,4.142857142857142,4.0
47,47,47,4,2,2.0,1.0
48,48,48,3,1,2.0,1.0
49,49,49,6,2,3.7,3.0
50,50,50,5,3,3.888888888888889,3.0
51,51,51,3,3,3.333333333333333,3.0
52,52,52,3,2,4.0,4.0
53,53,53,4,3,4.578947368421053,5.0
54,54,54,1,2,3.0,2.0
55,55,55,5,2,3.642857142857143,4.0
56,56,56,1,2,3.0,2.0
57,57,57,12,1,4.203703703703704,4.0
58,58,58,3,1,4.083333333333334,5.0
59,59,59,3,2,4.777777777777778,6.0
60,60,60,2,2,3.333333333333333,3.0
61,61,61,8,2,3.416666666666667,3.0
62,62,62,4,2,4.7555555555555555,5.0
63,63,63,8,2,4.488372093023256,5.0
64,64,64,11,0,3.3125,2.0
65,65,65,7,0,4.46875,5.0
66,66,66,4,0,4.659574468085106,6.0
67,67,67,3,1,5.089285714285714,7.0
68,68,68,4,2,2.571428571428571,2.0
69,69,69,6,2,4.8125,6.0
70,70,70,4,1,3.142857142857143,3.0
71,71,71,3,2,2.0,1.0
72,72,72,10,3,3.2608695652173916,4.0
73,73,73,4,4,4.232142857142858,4.0
74,74,74,11,4,3.3181818181818183,3.0
75,75,75,4,4,4.428571428571429,5.0
76,76,76,1,3,4.333333333333334,4.0
77,77,77,4,3,4.413043478260869,4.0
78,78,78,10,2,4.45,5.0
79,79,79,3,2,2.5,2.0
80,80,80,13,2,4.488764044943821,4.0
81,81,81,1,0,4.85,5.0
