Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,3,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,3,1.0,0.0
7,7,7,0,2,1.0,0.0
8,8,8,0,2,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,2,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,5,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,1,3,2.0,1.0
22,22,22,1,3,3.0,2.0
23,23,23,3,2,2.3333333333333335,1.0
24,24,24,1,3,2.0,1.0
25,25,25,1,4,2.0,1.0
26,26,26,1,3,2.0,1.0
27,27,27,1,2,2.0,1.0
28,28,28,1,3,2.0,1.0
29,29,29,4,2,2.5,2.0
30,30,30,3,5,2.3333333333333335,2.0
31,31,31,2,7,3.0,3.0
32,32,32,1,7,2.0,1.0
33,33,33,4,7,2.5,2.0
34,34,34,1,7,2.0,1.0
35,35,35,5,7,3.0,3.0
36,36,36,1,7,2.0,1.0
37,37,37,2,6,3.5,2.0
38,38,38,5,5,2.6666666666666665,2.0
39,39,39,5,3,2.4,2.0
40,40,40,1,3,3.0,2.0
41,41,41,1,4,4.0,3.0
42,42,42,1,3,3.333333333333333,3.0
43,43,43,7,2,3.6842105263157894,4.0
44,44,44,2,2,2.0,1.0
45,45,45,9,3,2.7,2.0
46,46,46,7,2,3.6842105263157894,4.0
47,47,47,1,3,5.0,4.0
48,48,48,2,3,3.4,3.0
49,49,49,2,3,2.5,2.0
50,50,50,4,4,3.0,3.0
51,51,51,1,2,6.0,5.0
52,52,52,12,2,3.428571428571429,3.0
53,53,53,7,4,3.5789473684210527,4.0
54,54,54,8,4,4.093023255813954,3.0
55,55,55,2,3,4.5,4.0
56,56,56,1,2,4.0,4.0
57,57,57,1,2,4.0,3.0
58,58,58,2,2,4.346153846153847,4.0
59,59,59,1,2,4.333333333333334,4.0
60,60,60,19,2,3.66,3.0
61,61,61,2,2,4.6,4.0
62,62,62,1,2,5.0,4.0
63,63,63,9,2,3.4347826086956523,4.0
64,64,64,4,1,3.0,3.0
65,65,65,3,1,4.230769230769231,4.0
66,66,66,10,1,4.3478260869565215,4.0
67,67,67,1,1,3.333333333333333,3.0
68,68,68,14,1,3.4242424242424243,3.0
69,69,69,1,1,2.0,1.0
70,70,70,5,1,4.473684210526316,4.0
71,71,71,13,1,4.619047619047619,4.0
72,72,72,5,0,4.648648648648649,4.0
73,73,73,7,0,4.56043956043956,4.0
74,74,74,6,0,4.064516129032258,3.0
75,75,75,7,0,2.8181818181818183,3.0
