Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,3,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,8,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,10,1.0,0.0
10,10,10,0,10,1.0,0.0
11,11,11,0,11,1.0,0.0
12,12,12,0,11,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,6,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,6,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,0,5,1.0,0.0
25,25,25,0,4,1.0,0.0
26,26,26,0,6,1.0,0.0
27,27,27,0,6,1.0,0.0
28,28,28,0,3,1.0,0.0
29,29,29,1,5,2.0,1.0
30,30,30,1,11,2.0,1.0
31,31,31,5,7,2.2,2.0
32,32,32,7,3,2.142857142857143,1.0
33,33,33,6,3,2.6,3.0
34,34,34,5,3,2.6666666666666665,3.0
35,35,35,6,3,2.1666666666666665,1.0
36,36,36,4,3,2.75,3.0
37,37,37,2,3,3.0,3.0
38,38,38,3,3,2.3333333333333335,2.0
39,39,39,2,3,2.857142857142857,2.0
40,40,40,7,2,3.55,3.0
41,41,41,11,2,2.466666666666667,2.0
42,42,42,4,2,2.0,1.0
43,43,43,3,2,2.3333333333333335,1.0
44,44,44,5,2,3.354838709677419,3.0
45,45,45,11,2,3.784090909090909,3.0
46,46,46,4,2,2.25,2.0
47,47,47,4,2,2.75,3.0
48,48,48,10,3,2.2,1.0
49,49,49,8,3,2.125,1.0
50,50,50,2,5,2.5,1.0
51,51,51,1,6,2.0,1.0
52,52,52,2,7,2.5,2.0
53,53,53,14,6,3.6835443037974684,3.0
54,54,54,2,6,2.0,1.0
55,55,55,5,6,2.2,2.0
56,56,56,7,6,2.9523809523809526,2.0
57,57,57,2,6,2.0,1.0
58,58,58,3,3,2.3333333333333335,2.0
59,59,59,2,4,2.0,1.0
60,60,60,2,3,2.0,1.0
61,61,61,10,2,3.583333333333333,3.0
62,62,62,10,3,3.583333333333333,3.0
63,63,63,8,2,4.581967213114754,4.0
64,64,64,9,2,2.111111111111111,1.0
65,65,65,1,2,4.407407407407407,4.0
66,66,66,10,1,3.2413793103448274,3.0
67,67,67,12,1,2.1666666666666665,1.0
68,68,68,13,1,3.5272727272727273,3.0
69,69,69,3,1,3.8461538461538463,4.0
70,70,70,5,0,3.2,2.0
71,71,71,7,0,3.568627450980392,3.0
72,72,72,8,0,3.6304347826086953,3.0
73,73,73,3,0,4.262295081967213,4.0
74,74,74,2,0,2.0,1.0
75,75,75,18,0,3.3382352941176467,2.0
76,76,76,14,0,3.509090909090909,3.0
77,77,77,6,0,4.576923076923077,4.0
