Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,5,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,7,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,2,1.0,0.0
12,12,12,0,2,1.0,0.0
13,13,13,0,1,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,7,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,5,1.0,0.0
20,20,20,0,5,1.0,0.0
21,21,21,0,4,1.0,0.0
22,22,22,0,5,1.0,0.0
23,23,23,0,5,1.0,0.0
24,24,24,0,4,1.0,0.0
25,25,25,0,4,1.0,0.0
26,26,26,0,3,1.0,0.0
27,27,27,0,2,1.0,0.0
28,28,28,0,2,1.0,0.0
29,29,29,0,2,1.0,0.0
30,30,30,0,1,1.0,0.0
31,31,31,1,6,2.0,1.0
32,32,32,1,5,2.0,1.0
33,33,33,1,3,2.0,1.0
34,34,34,3,2,2.6666666666666665,2.0
35,35,35,3,3,2.6666666666666665,2.0
36,36,36,1,2,2.0,1.0
37,37,37,1,2,3.0,2.0
38,38,38,3,6,2.75,3.0
39,39,39,1,6,2.0,1.0
40,40,40,1,6,2.0,1.0
41,41,41,7,5,2.0,1.0
42,42,42,1,1,2.0,1.0
43,43,43,7,1,2.0,1.0
44,44,44,1,1,3.0,2.0
45,45,45,2,1,2.0,1.0
46,46,46,5,3,3.5,3.0
47,47,47,7,3,2.0,1.0
48,48,48,2,3,2.5,2.0
49,49,49,2,5,3.0,3.0
50,50,50,1,5,3.75,4.0
51,51,51,5,4,2.909090909090909,2.0
52,52,52,6,3,3.0666666666666664,4.0
53,53,53,2,2,3.75,3.0
54,54,54,3,3,2.6666666666666665,2.0
55,55,55,5,2,2.0,1.0
56,56,56,6,3,3.0666666666666664,4.0
57,57,57,6,2,3.0666666666666664,4.0
58,58,58,8,2,3.6206896551724137,4.0
59,59,59,1,2,3.666666666666667,3.0
60,60,60,4,2,3.2857142857142856,4.0
61,61,61,1,2,2.0,1.0
62,62,62,2,3,3.0,3.0
63,63,63,15,3,2.375,2.0
64,64,64,9,3,3.8055555555555554,4.0
65,65,65,2,2,2.0,1.0
66,66,66,8,1,2.25,1.0
67,67,67,10,1,4.021978021978022,3.0
68,68,68,17,2,3.814814814814815,4.0
69,69,69,5,1,2.5,3.0
70,70,70,3,1,3.9142857142857146,4.0
71,71,71,25,1,3.9470198675496686,3.0
72,72,72,1,1,2.0,1.0
73,73,73,9,1,3.5666666666666664,4.0
74,74,74,4,1,2.5,2.0
75,75,75,1,1,2.0,1.0
76,76,76,3,1,3.888888888888889,4.0
77,77,77,15,1,4.032967032967033,3.0
78,78,78,6,1,2.571428571428571,3.0
79,79,79,1,1,3.0,2.0
80,80,80,2,1,2.6666666666666665,2.0
81,81,81,6,1,3.0666666666666664,4.0
