Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,7,1.0,0.0
3,3,3,0,7,1.0,0.0
4,4,4,0,7,1.0,0.0
5,5,5,0,8,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,1,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,2,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,1,7,2.0,1.0
23,23,23,4,7,2.25,2.0
24,24,24,1,7,2.0,1.0
25,25,25,4,6,2.25,1.0
26,26,26,2,5,2.5,2.0
27,27,27,1,6,2.0,1.0
28,28,28,1,4,2.0,1.0
29,29,29,1,4,3.0,2.0
30,30,30,1,3,2.0,1.0
31,31,31,2,4,3.2,3.0
32,32,32,2,4,2.0,1.0
33,33,33,3,2,3.0,3.0
34,34,34,1,8,2.0,1.0
35,35,35,2,9,3.5,2.0
36,36,36,2,8,2.0,1.0
37,37,37,4,5,2.857142857142857,2.0
38,38,38,7,4,3.0,2.0
39,39,39,1,4,2.0,1.0
40,40,40,3,5,3.25,2.0
41,41,41,1,1,3.0,2.0
42,42,42,1,1,2.0,1.0
43,43,43,2,2,3.333333333333333,2.0
44,44,44,2,6,3.833333333333333,4.0
45,45,45,2,5,3.833333333333333,4.0
46,46,46,2,3,2.6666666666666665,2.0
47,47,47,7,2,4.878787878787879,5.0
48,48,48,1,2,2.0,1.0
49,49,49,1,2,4.833333333333334,5.0
50,50,50,4,1,3.4444444444444446,3.0
51,51,51,3,0,3.25,2.0
52,52,52,4,1,3.5454545454545454,3.0
53,53,53,2,1,3.333333333333333,3.0
54,54,54,1,1,4.833333333333334,5.0
55,55,55,4,2,3.25,2.0
56,56,56,3,4,4.6,5.0
57,57,57,5,3,4.8,6.0
58,58,58,6,3,4.84375,4.0
59,59,59,2,3,2.0,1.0
60,60,60,1,4,2.0,1.0
61,61,61,1,4,4.833333333333334,5.0
62,62,62,2,4,3.333333333333333,3.0
63,63,63,10,3,2.6666666666666665,1.0
64,64,64,14,4,4.597222222222222,4.0
65,65,65,2,4,5.0,6.0
66,66,66,1,4,2.0,1.0
67,67,67,3,3,3.333333333333333,3.0
68,68,68,16,3,2.8181818181818183,1.0
69,69,69,5,3,3.666666666666667,4.0
70,70,70,1,3,2.0,1.0
71,71,71,1,3,4.545454545454545,4.0
72,72,72,6,3,3.1818181818181817,3.0
73,73,73,2,2,3.833333333333333,4.0
74,74,74,9,2,3.0666666666666664,2.0
75,75,75,16,2,3.7073170731707314,3.0
76,76,76,2,1,4.833333333333334,5.0
77,77,77,9,1,4.519230769230769,4.0
78,78,78,8,1,3.5,3.0
79,79,79,5,1,3.5625,3.0
80,80,80,11,1,4.164179104477611,3.0
81,81,81,12,1,2.7777777777777777,2.0
82,82,82,4,0,5.166666666666666,6.0
83,83,83,5,0,2.2,2.0
84,84,84,20,0,4.4326923076923075,4.0
85,85,85,3,0,5.1,6.0
86,86,86,1,0,3.0,2.0
87,87,87,21,0,4.254777070063694,3.0
