Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,3,1.0,0.0
4,4,4,0,2,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,2,1.0,0.0
11,11,11,0,3,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,8,1.0,0.0
16,16,16,0,8,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,6,1.0,0.0
19,19,19,0,6,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,2,5,2.0,1.0
23,23,23,1,5,2.0,1.0
24,24,24,3,6,2.5,1.0
25,25,25,1,3,2.0,1.0
26,26,26,2,4,3.0,2.0
27,27,27,4,4,2.4,1.0
28,28,28,8,8,3.5769230769230766,3.0
29,29,29,4,8,3.7777777777777777,4.0
30,30,30,3,8,2.75,2.0
31,31,31,3,7,4.0,4.0
32,32,32,1,7,2.0,1.0
33,33,33,1,7,3.0,2.0
34,34,34,2,8,3.4,3.0
35,35,35,1,8,2.0,1.0
36,36,36,1,8,4.0,3.0
37,37,37,2,7,2.5,2.0
38,38,38,2,6,3.4444444444444446,4.0
39,39,39,4,4,2.25,2.0
40,40,40,2,5,2.0,1.0
41,41,41,3,4,4.375,4.0
42,42,42,2,4,2.0,1.0
43,43,43,8,5,4.038461538461538,3.0
44,44,44,8,5,4.35483870967742,4.0
45,45,45,4,6,2.4,1.0
46,46,46,11,8,2.8,2.0
47,47,47,2,3,3.4,3.0
48,48,48,11,3,3.769230769230769,3.0
49,49,49,1,2,2.0,1.0
50,50,50,10,2,3.5483870967741935,3.0
51,51,51,1,3,4.4,4.0
52,52,52,6,3,4.0256410256410255,4.0
53,53,53,5,3,3.5384615384615383,3.0
54,54,54,2,3,4.454545454545455,5.0
55,55,55,7,1,4.304347826086957,4.0
56,56,56,2,1,2.0,1.0
57,57,57,4,2,3.7777777777777777,4.0
58,58,58,9,1,4.228571428571429,4.0
59,59,59,1,2,2.0,1.0
60,60,60,4,2,4.3076923076923075,5.0
61,61,61,4,3,3.0,3.0
62,62,62,10,1,3.5483870967741935,3.0
63,63,63,7,1,2.5555555555555554,2.0
64,64,64,4,0,4.659574468085106,4.0
65,65,65,13,1,3.970149253731343,2.0
66,66,66,7,1,4.173913043478261,4.0
67,67,67,1,1,3.9,4.0
68,68,68,6,1,4.448275862068965,4.0
69,69,69,3,1,4.35,4.0
70,70,70,2,1,3.4,3.0
71,71,71,3,1,3.8823529411764706,4.0
72,72,72,19,0,4.117647058823529,3.0
73,73,73,1,0,2.0,1.0
74,74,74,4,0,2.6,2.0
75,75,75,2,0,2.6666666666666665,2.0
76,76,76,1,0,2.0,1.0
77,77,77,14,0,4.245283018867925,3.0
78,78,78,20,0,4.101123595505618,3.0
79,79,79,7,0,4.49438202247191,3.0
80,80,80,8,0,4.140350877192983,3.0
