Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,9,1.0,0.0
4,4,4,0,10,1.0,0.0
5,5,5,0,7,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,3,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,1,1.0,0.0
14,14,14,0,1,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,1,7,2.0,1.0
23,23,23,1,3,2.0,1.0
24,24,24,1,6,2.0,1.0
25,25,25,1,5,2.0,1.0
26,26,26,1,7,3.0,2.0
27,27,27,1,5,4.0,3.0
28,28,28,1,4,2.0,1.0
29,29,29,1,4,2.0,1.0
30,30,30,1,4,4.0,3.0
31,31,31,2,5,2.5,2.0
32,32,32,2,3,2.0,1.0
33,33,33,1,5,2.0,1.0
34,34,34,3,4,2.0,1.0
35,35,35,1,4,2.0,1.0
36,36,36,5,4,3.4,2.0
37,37,37,1,5,2.0,1.0
38,38,38,1,5,2.0,1.0
39,39,39,1,5,3.0,2.0
40,40,40,7,4,3.2857142857142856,2.0
41,41,41,2,5,3.0,2.0
42,42,42,1,5,4.0,3.0
43,43,43,2,4,3.5,4.0
44,44,44,7,2,3.6,3.0
45,45,45,1,1,2.0,1.0
46,46,46,7,1,3.7272727272727275,3.0
47,47,47,1,1,2.0,1.0
48,48,48,3,1,3.0,3.0
49,49,49,1,4,4.5,5.0
50,50,50,7,3,3.5625,4.0
51,51,51,2,4,3.0,2.0
52,52,52,3,4,2.3333333333333335,2.0
53,53,53,3,4,4.0,4.0
54,54,54,1,4,5.0,4.0
55,55,55,6,5,3.0,2.0
56,56,56,3,6,4.08,3.0
57,57,57,12,6,3.2142857142857144,3.0
58,58,58,7,5,4.333333333333334,4.0
59,59,59,1,5,3.5,3.0
60,60,60,11,5,3.4444444444444446,3.0
61,61,61,3,1,2.3333333333333335,2.0
62,62,62,3,1,3.75,6.0
63,63,63,7,0,4.163265306122449,4.0
64,64,64,3,1,2.3333333333333335,2.0
65,65,65,2,2,4.142857142857142,7.0
66,66,66,3,2,4.0,4.0
67,67,67,5,1,3.111111111111111,2.0
68,68,68,5,1,3.875,3.0
69,69,69,3,1,2.3333333333333335,2.0
70,70,70,8,4,4.12,4.0
71,71,71,4,3,4.828571428571429,4.0
72,72,72,3,3,4.6875,5.0
73,73,73,11,2,4.653846153846153,4.0
74,74,74,7,1,2.2857142857142856,1.0
75,75,75,2,1,3.5,4.0
76,76,76,6,1,4.238095238095238,4.0
77,77,77,15,1,4.194805194805195,3.0
78,78,78,3,1,3.5,4.0
79,79,79,11,1,2.5454545454545454,1.0
80,80,80,1,1,4.555555555555555,5.0
81,81,81,25,0,3.064516129032258,2.0
82,82,82,11,0,4.65,4.0
83,83,83,4,0,4.416666666666666,5.0
84,84,84,15,0,4.194805194805195,3.0
