Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,1,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,8,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,2,1.0,0.0
13,13,13,0,1,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,7,1.0,0.0
16,16,16,0,5,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,3,1.0,0.0
23,23,23,0,5,1.0,0.0
24,24,24,0,3,1.0,0.0
25,25,25,1,1,2.0,1.0
26,26,26,1,3,2.0,1.0
27,27,27,3,3,2.0,1.0
28,28,28,1,3,2.0,1.0
29,29,29,4,1,2.0,1.0
30,30,30,1,2,2.0,1.0
31,31,31,1,2,2.0,1.0
32,32,32,1,2,2.0,1.0
33,33,33,2,4,2.5,1.0
34,34,34,6,4,2.0,1.0
35,35,35,1,2,3.0,2.0
36,36,36,3,3,2.75,2.0
37,37,37,2,4,2.0,1.0
38,38,38,2,2,2.857142857142857,2.0
39,39,39,6,4,2.7777777777777777,2.0
40,40,40,5,4,2.0,1.0
41,41,41,3,3,2.3333333333333335,2.0
42,42,42,1,2,2.0,1.0
43,43,43,5,2,2.7142857142857144,2.0
44,44,44,4,5,3.5652173913043477,3.0
45,45,45,1,5,2.0,1.0
46,46,46,2,5,3.0,2.0
47,47,47,4,5,2.0,1.0
48,48,48,1,3,2.0,1.0
49,49,49,2,3,2.5,2.0
50,50,50,4,5,3.85,4.0
51,51,51,5,3,3.4782608695652173,3.0
52,52,52,2,3,2.0,1.0
53,53,53,3,3,2.6666666666666665,2.0
54,54,54,1,3,4.1,4.0
55,55,55,7,5,5.132075471698114,6.0
56,56,56,1,5,4.727272727272727,5.0
57,57,57,3,5,4.304347826086957,5.0
58,58,58,2,4,3.4615384615384617,3.0
59,59,59,4,4,3.0,2.0
60,60,60,1,4,3.0,2.0
61,61,61,13,4,4.898989898989899,6.0
62,62,62,1,2,4.727272727272727,5.0
63,63,63,8,2,4.864864864864865,6.0
64,64,64,11,2,3.041666666666667,2.0
65,65,65,3,3,4.0625,4.0
66,66,66,17,2,4.762237762237762,4.0
67,67,67,3,2,3.5,3.0
68,68,68,8,2,4.864864864864865,6.0
69,69,69,11,2,3.041666666666667,2.0
70,70,70,2,2,2.0,1.0
71,71,71,2,2,3.5555555555555554,3.0
72,72,72,14,2,3.7796610169491522,4.0
73,73,73,1,3,3.0,2.0
74,74,74,4,3,2.0,1.0
75,75,75,8,3,3.6399999999999997,4.0
76,76,76,4,3,2.6666666666666665,2.0
77,77,77,16,3,4.310880829015544,3.0
78,78,78,4,3,3.85,4.0
79,79,79,4,3,4.465116279069767,4.0
80,80,80,4,3,2.25,2.0
81,81,81,9,3,4.317757009345794,4.0
82,82,82,4,1,4.208333333333334,5.0
83,83,83,18,0,4.389908256880734,3.0
