Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,6,1.0,0.0
16,16,16,0,7,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,1,2,2.0,1.0
22,22,22,1,3,3.0,2.0
23,23,23,1,6,2.0,1.0
24,24,24,2,6,2.0,1.0
25,25,25,1,10,2.0,1.0
26,26,26,1,10,4.0,3.0
27,27,27,1,8,3.0,2.0
28,28,28,1,6,5.0,4.0
29,29,29,1,7,2.0,1.0
30,30,30,4,6,4.5,4.0
31,31,31,2,6,3.0,3.0
32,32,32,4,3,3.6,4.0
33,33,33,2,8,4.5,4.0
34,34,34,3,8,2.0,1.0
35,35,35,1,7,5.0,4.0
36,36,36,4,9,2.25,1.0
37,37,37,2,9,2.5,2.0
38,38,38,1,6,3.0,2.0
39,39,39,5,6,2.2,2.0
40,40,40,2,3,4.5,4.0
41,41,41,2,8,3.2,3.0
42,42,42,5,5,3.5,5.0
43,43,43,12,4,2.3333333333333335,2.0
44,44,44,8,3,2.4444444444444446,2.0
45,45,45,2,3,4.0,5.0
46,46,46,17,4,3.8275862068965516,4.0
47,47,47,4,5,2.6,2.0
48,48,48,23,4,3.9215686274509807,4.0
49,49,49,2,2,4.0,5.0
50,50,50,1,2,3.0,2.0
51,51,51,4,2,2.25,2.0
52,52,52,1,2,3.0,2.0
53,53,53,5,2,3.8181818181818183,5.0
54,54,54,2,2,4.384615384615385,6.0
55,55,55,1,2,2.0,1.0
56,56,56,2,2,3.7,5.0
57,57,57,1,1,3.2,3.0
58,58,58,4,2,3.7142857142857144,5.0
59,59,59,3,1,3.571428571428571,4.0
60,60,60,2,2,4.0,5.0
61,61,61,5,2,3.6799999999999997,3.0
62,62,62,17,2,3.8275862068965516,4.0
63,63,63,2,2,3.333333333333333,3.0
64,64,64,3,1,3.7666666666666666,5.0
65,65,65,8,1,4.1,4.0
66,66,66,1,1,2.0,1.0
67,67,67,8,1,4.1,4.0
68,68,68,6,1,4.260869565217391,4.0
69,69,69,7,1,4.372881355932203,5.0
70,70,70,1,1,3.6,3.0
71,71,71,6,1,2.1666666666666665,1.0
72,72,72,6,1,3.625,5.0
73,73,73,17,0,3.7611940298507465,3.0
74,74,74,11,0,4.49090909090909,6.0
75,75,75,9,0,3.769230769230769,3.0
76,76,76,3,0,3.333333333333333,3.0
77,77,77,3,0,3.571428571428571,4.0
78,78,78,7,0,4.2592592592592595,4.0
79,79,79,17,0,4.0,3.0
