Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,7,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,7,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,8,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,4,1.0,0.0
22,22,22,0,4,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,1,3,2.0,1.0
26,26,26,2,7,2.0,1.0
27,27,27,1,6,3.0,2.0
28,28,28,2,8,5.5,4.0
29,29,29,1,8,4.0,3.0
30,30,30,2,8,3.0,3.0
31,31,31,2,4,2.6666666666666665,2.0
32,32,32,4,5,3.5,3.0
33,33,33,1,5,2.0,1.0
34,34,34,4,5,4.2,4.0
35,35,35,5,3,3.833333333333333,4.0
36,36,36,3,1,3.6,5.0
37,37,37,3,3,2.0,1.0
38,38,38,1,3,2.0,1.0
39,39,39,1,3,4.0,5.0
40,40,40,1,7,2.0,1.0
41,41,41,5,5,3.75,5.0
42,42,42,1,3,3.0,2.0
43,43,43,2,1,2.0,1.0
44,44,44,1,1,3.0,2.0
45,45,45,6,2,2.4285714285714284,2.0
46,46,46,3,0,3.666666666666667,3.0
47,47,47,10,0,3.6818181818181817,6.0
48,48,48,1,0,5.0,6.0
49,49,49,2,0,4.2,6.0
50,50,50,4,0,2.4,2.0
51,51,51,11,0,2.1666666666666665,1.0
52,52,52,8,1,2.3333333333333335,2.0
53,53,53,5,1,3.142857142857143,5.0
54,54,54,4,1,3.833333333333333,6.0
55,55,55,5,1,2.3333333333333335,1.0
56,56,56,10,1,3.1818181818181817,3.0
57,57,57,1,1,3.2,3.0
58,58,58,14,1,3.4782608695652173,4.0
59,59,59,8,1,3.619047619047619,4.0
60,60,60,7,1,3.6,5.0
61,61,61,10,1,3.6818181818181817,6.0
62,62,62,5,1,2.3333333333333335,2.0
63,63,63,1,2,2.0,1.0
64,64,64,7,2,2.2857142857142856,3.0
65,65,65,5,2,3.833333333333333,4.0
66,66,66,16,1,3.963302752293578,3.0
67,67,67,1,1,2.0,1.0
68,68,68,8,0,3.4444444444444446,3.0
69,69,69,1,0,4.0,4.0
70,70,70,10,0,3.1818181818181817,3.0
71,71,71,5,0,3.7837837837837838,4.0
72,72,72,1,0,2.0,1.0
73,73,73,7,0,3.533333333333333,5.0
