Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,8,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,4,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,2,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,0,5,1.0,0.0
20,20,20,0,5,1.0,0.0
21,21,21,0,5,1.0,0.0
22,22,22,0,4,1.0,0.0
23,23,23,0,5,1.0,0.0
24,24,24,0,5,1.0,0.0
25,25,25,0,5,1.0,0.0
26,26,26,1,3,2.0,1.0
27,27,27,1,5,2.0,1.0
28,28,28,3,3,2.5,1.0
29,29,29,1,1,2.0,1.0
30,30,30,1,2,2.0,1.0
31,31,31,1,1,2.0,1.0
32,32,32,1,3,2.0,1.0
33,33,33,1,3,2.0,1.0
34,34,34,3,3,2.3333333333333335,2.0
35,35,35,2,2,2.0,1.0
36,36,36,2,1,2.0,1.0
37,37,37,3,4,2.5,1.0
38,38,38,3,8,2.3333333333333335,2.0
39,39,39,3,9,2.0,1.0
40,40,40,2,9,2.0,1.0
41,41,41,2,7,2.5,2.0
42,42,42,3,6,3.0,3.0
43,43,43,1,5,2.0,1.0
44,44,44,2,5,3.0,3.0
45,45,45,5,4,3.0,3.0
46,46,46,6,4,3.4117647058823533,3.0
47,47,47,1,4,3.0,2.0
48,48,48,12,4,3.723404255319149,3.0
49,49,49,8,3,2.25,2.0
50,50,50,6,3,3.9,3.0
51,51,51,2,4,3.0,2.0
52,52,52,2,4,2.5,2.0
53,53,53,1,5,2.0,1.0
54,54,54,5,5,3.975,4.0
55,55,55,7,2,2.5,2.0
56,56,56,13,2,3.6938775510204085,3.0
57,57,57,2,1,4.421052631578947,5.0
58,58,58,1,2,3.0,2.0
59,59,59,9,3,2.769230769230769,2.0
60,60,60,3,5,4.333333333333334,5.0
61,61,61,7,5,2.142857142857143,1.0
62,62,62,3,5,3.125,3.0
63,63,63,4,5,4.5,6.0
64,64,64,7,5,3.571428571428571,3.0
65,65,65,1,5,2.0,1.0
66,66,66,4,5,4.304347826086957,5.0
67,67,67,6,6,4.0,4.0
68,68,68,17,6,3.8636363636363633,3.0
69,69,69,2,5,3.0,2.0
70,70,70,5,5,3.6315789473684212,4.0
71,71,71,2,3,4.216216216216216,4.0
72,72,72,7,3,2.8,2.0
73,73,73,8,3,2.125,1.0
74,74,74,10,2,4.563025210084033,4.0
75,75,75,22,2,4.412213740458015,3.0
76,76,76,17,2,4.4860335195530725,3.0
77,77,77,3,0,3.142857142857143,2.0
78,78,78,21,0,4.415384615384616,3.0
79,79,79,9,0,4.095238095238095,4.0
80,80,80,19,0,4.48469387755102,3.0
81,81,81,5,0,2.2,2.0
82,82,82,2,0,3.875,4.0
