Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,2,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,1,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,3,1.0,0.0
23,23,23,0,3,1.0,0.0
24,24,24,1,7,2.0,1.0
25,25,25,1,5,2.0,1.0
26,26,26,3,6,2.0,1.0
27,27,27,1,6,3.0,2.0
28,28,28,1,5,3.0,2.0
29,29,29,4,7,2.5,3.0
30,30,30,3,7,2.0,1.0
31,31,31,1,4,3.0,2.0
32,32,32,6,4,2.625,3.0
33,33,33,2,0,3.6,3.0
34,34,34,4,0,3.466666666666667,4.0
35,35,35,2,1,2.5,2.0
36,36,36,4,3,2.5,3.0
37,37,37,1,3,3.5,4.0
38,38,38,2,5,3.6,3.0
39,39,39,3,5,2.3333333333333335,2.0
40,40,40,2,5,3.857142857142857,4.0
41,41,41,1,4,3.5,4.0
42,42,42,1,4,3.0,2.0
43,43,43,4,3,4.875,5.0
44,44,44,1,1,3.0,2.0
45,45,45,6,1,2.1666666666666665,2.0
46,46,46,3,1,2.8,2.0
47,47,47,1,1,2.0,1.0
48,48,48,3,2,4.5,5.0
49,49,49,3,3,2.0,1.0
50,50,50,5,3,4.76,5.0
51,51,51,2,2,3.5,2.0
52,52,52,6,2,4.842105263157895,6.0
53,53,53,1,2,4.0,3.0
54,54,54,1,2,2.0,1.0
55,55,55,8,2,3.0,3.0
56,56,56,8,5,3.96,4.0
57,57,57,1,4,2.0,1.0
58,58,58,5,2,2.4,2.0
59,59,59,10,2,4.195121951219512,4.0
60,60,60,3,2,3.571428571428571,4.0
61,61,61,9,2,4.179487179487179,4.0
62,62,62,1,2,4.0,5.0
63,63,63,1,2,3.5,4.0
64,64,64,6,2,3.5,3.0
65,65,65,1,3,2.0,1.0
66,66,66,4,4,3.9545454545454546,4.0
67,67,67,13,3,4.2631578947368425,3.0
68,68,68,7,3,4.5625,4.0
69,69,69,2,3,4.642857142857142,6.0
70,70,70,7,2,4.573770491803279,4.0
71,71,71,7,1,4.626506024096385,4.0
72,72,72,1,1,3.625,4.0
73,73,73,22,1,4.433179723502304,3.0
74,74,74,10,0,2.5833333333333335,2.0
75,75,75,4,0,3.916666666666667,4.0
76,76,76,1,0,3.0,2.0
77,77,77,17,0,2.75,2.0
78,78,78,7,0,3.6842105263157894,3.0
