Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,9,1.0,0.0
5,5,5,0,11,1.0,0.0
6,6,6,0,10,1.0,0.0
7,7,7,0,10,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,4,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,1,5,2.0,1.0
22,22,22,1,10,2.0,1.0
23,23,23,1,5,2.0,1.0
24,24,24,1,5,2.0,1.0
25,25,25,3,3,2.6666666666666665,2.0
26,26,26,3,8,2.0,1.0
27,27,27,1,8,2.0,1.0
28,28,28,1,8,2.0,1.0
29,29,29,6,7,3.1538461538461537,2.0
30,30,30,1,2,2.0,1.0
31,31,31,4,3,2.8333333333333335,2.0
32,32,32,1,5,2.0,1.0
33,33,33,8,5,2.25,2.0
34,34,34,2,4,2.5,2.0
35,35,35,5,3,2.2,2.0
36,36,36,1,2,3.0,2.0
37,37,37,2,5,2.5,2.0
38,38,38,5,4,2.2,2.0
39,39,39,6,2,3.111111111111111,3.0
40,40,40,2,3,3.2857142857142856,3.0
41,41,41,5,4,2.2,2.0
42,42,42,9,4,3.111111111111111,3.0
43,43,43,2,4,3.428571428571429,3.0
44,44,44,4,5,2.25,2.0
45,45,45,3,4,3.142857142857143,3.0
46,46,46,1,4,2.0,1.0
47,47,47,3,3,3.1,3.0
48,48,48,3,3,4.0,4.0
49,49,49,4,3,3.166666666666667,3.0
50,50,50,2,3,2.75,2.0
51,51,51,1,3,2.0,1.0
52,52,52,9,3,2.3333333333333335,2.0
53,53,53,4,2,3.7727272727272725,4.0
54,54,54,13,4,4.045977011494253,4.0
55,55,55,4,3,2.5,2.0
56,56,56,2,2,3.0,3.0
57,57,57,8,2,2.25,2.0
58,58,58,10,2,3.052631578947368,3.0
59,59,59,2,3,3.2857142857142856,3.0
60,60,60,2,3,3.2857142857142856,3.0
61,61,61,9,3,4.0,4.0
62,62,62,4,2,2.8333333333333335,2.0
63,63,63,5,1,3.3529411764705883,3.0
64,64,64,2,1,4.318181818181818,5.0
65,65,65,7,1,3.764705882352941,4.0
66,66,66,4,1,2.25,2.0
67,67,67,6,1,3.9038461538461537,3.0
68,68,68,9,1,2.8461538461538463,2.0
69,69,69,7,3,2.2857142857142856,2.0
70,70,70,7,3,3.837209302325581,4.0
71,71,71,16,3,4.1455696202531644,3.0
72,72,72,9,3,3.25,2.0
73,73,73,9,1,4.101449275362318,3.0
74,74,74,9,1,4.012658227848101,3.0
75,75,75,14,0,3.3055555555555554,3.0
76,76,76,8,0,4.022727272727273,4.0
77,77,77,6,0,3.8653846153846154,4.0
78,78,78,2,0,3.428571428571429,3.0
79,79,79,12,0,3.7627118644067794,3.0
80,80,80,9,0,2.3333333333333335,2.0
