Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,1,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,6,1.0,0.0
19,19,19,0,6,1.0,0.0
20,20,20,0,8,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,1,6,2.0,1.0
25,25,25,1,2,2.0,1.0
26,26,26,4,2,2.25,2.0
27,27,27,2,4,2.0,1.0
28,28,28,4,6,3.0,2.0
29,29,29,2,5,3.625,3.0
30,30,30,3,5,4.833333333333334,4.0
31,31,31,4,5,3.3636363636363633,3.0
32,32,32,4,4,4.758620689655173,4.0
33,33,33,1,5,2.0,1.0
34,34,34,4,3,2.857142857142857,2.0
35,35,35,3,3,3.5,3.0
36,36,36,1,3,2.0,1.0
37,37,37,11,3,2.090909090909091,1.0
38,38,38,2,4,3.571428571428571,3.0
39,39,39,1,3,2.0,1.0
40,40,40,1,4,2.0,1.0
41,41,41,2,6,4.333333333333334,4.0
42,42,42,1,4,3.0,2.0
43,43,43,1,6,5.333333333333334,5.0
44,44,44,5,6,4.666666666666666,5.0
45,45,45,6,7,4.526315789473684,5.0
46,46,46,5,6,3.894736842105263,3.0
47,47,47,3,5,3.5789473684210527,3.0
48,48,48,7,3,2.142857142857143,2.0
49,49,49,6,3,5.314285714285715,6.0
50,50,50,10,3,4.880597014925373,3.0
51,51,51,1,3,4.666666666666666,4.0
52,52,52,10,2,4.160714285714286,2.0
53,53,53,7,2,4.550724637681159,3.0
54,54,54,7,1,4.022222222222222,3.0
55,55,55,10,2,4.602272727272727,3.0
56,56,56,8,2,4.824561403508772,3.0
57,57,57,9,2,4.413461538461538,3.0
58,58,58,2,2,3.625,3.0
59,59,59,9,1,5.195652173913043,5.0
60,60,60,18,1,4.535135135135135,4.0
61,61,61,1,1,2.0,1.0
62,62,62,6,1,2.1666666666666665,1.0
63,63,63,7,2,4.181818181818182,3.0
64,64,64,4,2,4.428571428571429,4.0
65,65,65,1,2,2.0,1.0
66,66,66,3,2,4.636363636363637,4.0
67,67,67,7,2,2.142857142857143,1.0
68,68,68,5,2,4.461538461538462,3.0
69,69,69,1,2,2.0,1.0
70,70,70,1,2,6.333333333333333,6.0
71,71,71,4,1,4.62962962962963,4.0
72,72,72,12,0,5.037037037037037,5.0
73,73,73,3,0,4.425531914893617,4.0
74,74,74,9,0,4.843373493975903,4.0
75,75,75,7,0,2.142857142857143,1.0
