Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,7,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,7,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,8,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,7,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,7,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,3,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,0,1,1.0,0.0
26,26,26,0,1,1.0,0.0
27,27,27,1,9,2.0,1.0
28,28,28,1,8,3.0,2.0
29,29,29,3,5,2.0,1.0
30,30,30,2,3,2.0,1.0
31,31,31,3,5,2.0,1.0
32,32,32,3,4,2.0,1.0
33,33,33,2,3,2.75,2.0
34,34,34,2,4,2.75,2.0
35,35,35,1,6,2.0,1.0
36,36,36,1,5,3.0,2.0
37,37,37,3,5,3.0,2.0
38,38,38,6,6,2.5,2.0
39,39,39,3,7,2.0,1.0
40,40,40,4,7,3.5294117647058822,2.0
41,41,41,1,7,2.0,1.0
42,42,42,3,5,2.0,1.0
43,43,43,4,5,2.0,1.0
44,44,44,5,4,3.4210526315789473,3.0
45,45,45,3,4,2.0,1.0
46,46,46,4,5,3.333333333333333,3.0
47,47,47,9,5,2.0,1.0
48,48,48,1,5,2.0,1.0
49,49,49,6,3,3.357142857142857,3.0
50,50,50,3,3,3.666666666666667,3.0
51,51,51,1,4,2.0,1.0
52,52,52,3,4,2.909090909090909,2.0
53,53,53,1,7,2.0,1.0
54,54,54,5,7,4.09375,3.0
55,55,55,1,5,2.0,1.0
56,56,56,7,5,2.6666666666666665,2.0
57,57,57,4,6,2.75,2.0
58,58,58,8,6,2.7272727272727275,2.0
59,59,59,7,7,2.6666666666666665,2.0
60,60,60,4,8,3.416666666666667,2.0
61,61,61,5,7,4.25,4.0
62,62,62,8,7,3.9038461538461537,4.0
63,63,63,9,7,3.4411764705882355,3.0
64,64,64,8,5,3.4545454545454546,2.0
65,65,65,5,5,4.25,4.0
66,66,66,1,6,4.166666666666666,4.0
67,67,67,5,6,3.4210526315789473,3.0
68,68,68,2,3,2.0,1.0
69,69,69,2,2,4.470588235294118,4.0
70,70,70,8,1,3.9607843137254903,3.0
71,71,71,11,1,4.04225352112676,3.0
72,72,72,1,1,2.0,1.0
73,73,73,6,1,4.32,4.0
74,74,74,2,1,4.647058823529411,4.0
75,75,75,11,1,4.2421875,3.0
76,76,76,2,1,4.647058823529411,4.0
77,77,77,11,1,3.3658536585365857,3.0
78,78,78,3,1,3.0,2.0
79,79,79,8,0,2.7272727272727275,2.0
80,80,80,1,0,2.0,1.0
81,81,81,12,0,4.385245901639344,3.0
82,82,82,25,0,3.367088607594937,2.0
83,83,83,11,0,4.158878504672897,3.0
84,84,84,24,0,2.756756756756757,1.0
85,85,85,25,0,4.494296577946768,3.0
86,86,86,38,0,4.016129032258064,2.0
