Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,8,1.0,0.0
6,6,6,0,8,1.0,0.0
7,7,7,0,8,1.0,0.0
8,8,8,0,8,1.0,0.0
9,9,9,0,9,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,2,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,1,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,1,3,2.0,1.0
24,24,24,1,5,2.0,1.0
25,25,25,1,7,2.0,1.0
26,26,26,1,8,2.0,1.0
27,27,27,1,4,3.0,2.0
28,28,28,1,4,2.0,1.0
29,29,29,3,4,2.6666666666666665,2.0
30,30,30,1,6,2.0,1.0
31,31,31,1,7,3.0,2.0
32,32,32,2,4,2.0,1.0
33,33,33,1,2,3.0,2.0
34,34,34,2,4,3.5,3.0
35,35,35,8,4,2.25,2.0
36,36,36,8,5,3.1,2.0
37,37,37,2,4,3.5,3.0
38,38,38,2,3,2.0,1.0
39,39,39,4,2,2.25,2.0
40,40,40,2,2,3.4444444444444446,3.0
41,41,41,5,1,2.4,2.0
42,42,42,1,3,2.0,1.0
43,43,43,1,7,4.0,3.0
44,44,44,2,5,2.0,1.0
45,45,45,1,4,2.0,1.0
46,46,46,2,5,3.4444444444444446,3.0
47,47,47,9,5,3.391304347826087,3.0
48,48,48,3,3,3.0,3.0
49,49,49,1,1,4.0,3.0
50,50,50,8,1,2.25,2.0
51,51,51,6,1,3.7272727272727275,3.0
52,52,52,2,0,4.0,4.0
53,53,53,4,1,2.5,2.0
54,54,54,10,2,3.6333333333333333,3.0
55,55,55,5,2,2.4,2.0
56,56,56,5,1,2.4,2.0
57,57,57,1,1,5.0,4.0
58,58,58,2,1,2.0,1.0
59,59,59,4,2,2.25,2.0
60,60,60,1,2,2.0,1.0
61,61,61,7,2,2.2857142857142856,2.0
62,62,62,7,2,3.857142857142857,4.0
63,63,63,5,2,3.88,4.0
64,64,64,12,1,2.6153846153846154,2.0
65,65,65,4,1,3.84,5.0
66,66,66,5,1,3.916666666666667,4.0
67,67,67,2,2,3.9411764705882355,4.0
68,68,68,2,2,3.857142857142857,3.0
69,69,69,1,2,3.6,3.0
70,70,70,10,2,3.8076923076923075,3.0
71,71,71,4,1,3.2,4.0
72,72,72,1,2,4.538461538461538,5.0
73,73,73,1,2,5.0,4.0
74,74,74,6,2,3.125,2.0
75,75,75,3,2,4.5,4.0
76,76,76,2,3,3.666666666666667,4.0
77,77,77,14,1,3.1304347826086953,2.0
78,78,78,2,1,3.894736842105263,4.0
79,79,79,17,1,4.401785714285714,3.0
80,80,80,2,1,4.0,5.0
81,81,81,6,0,4.625,5.0
82,82,82,9,0,3.7666666666666666,4.0
83,83,83,2,0,5.285714285714286,6.0
84,84,84,11,0,4.2988505747126435,3.0
