Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,10,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,7,1.0,0.0
15,15,15,0,9,1.0,0.0
16,16,16,0,9,1.0,0.0
17,17,17,0,9,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,5,1.0,0.0
20,20,20,0,5,1.0,0.0
21,21,21,0,4,1.0,0.0
22,22,22,0,3,1.0,0.0
23,23,23,0,4,1.0,0.0
24,24,24,2,8,2.0,1.0
25,25,25,1,7,2.0,1.0
26,26,26,1,8,3.0,2.0
27,27,27,2,8,2.0,1.0
28,28,28,4,6,2.0,1.0
29,29,29,2,4,2.0,1.0
30,30,30,2,4,2.6666666666666665,2.0
31,31,31,1,5,3.0,2.0
32,32,32,2,7,2.5,1.0
33,33,33,7,7,2.9166666666666665,3.0
34,34,34,2,5,2.8,2.0
35,35,35,2,4,2.0,1.0
36,36,36,3,6,2.0,1.0
37,37,37,6,6,2.875,3.0
38,38,38,4,5,3.111111111111111,3.0
39,39,39,8,5,2.8461538461538463,3.0
40,40,40,2,6,2.6666666666666665,2.0
41,41,41,1,6,2.0,1.0
42,42,42,1,5,3.666666666666667,3.0
43,43,43,3,5,3.666666666666667,4.0
44,44,44,1,4,2.0,1.0
45,45,45,1,3,3.0,2.0
46,46,46,7,3,3.380952380952381,4.0
47,47,47,3,3,2.0,1.0
48,48,48,6,3,3.466666666666667,3.0
49,49,49,9,4,2.75,2.0
50,50,50,13,4,2.5625,2.0
51,51,51,4,4,3.125,3.0
52,52,52,1,2,3.0,2.0
53,53,53,7,2,4.035714285714286,3.0
54,54,54,1,4,4.3076923076923075,4.0
55,55,55,2,4,3.6363636363636367,4.0
56,56,56,8,5,2.8181818181818183,2.0
57,57,57,2,5,3.5,3.0
58,58,58,2,4,2.0,1.0
59,59,59,2,2,3.4,2.0
60,60,60,7,1,4.384615384615385,5.0
61,61,61,2,1,3.6363636363636367,4.0
62,62,62,3,1,2.857142857142857,2.0
63,63,63,1,1,4.125,4.0
64,64,64,3,0,3.473684210526316,3.0
65,65,65,3,1,4.866666666666667,5.0
66,66,66,3,1,3.4,3.0
67,67,67,7,1,4.771428571428571,4.0
68,68,68,1,1,3.888888888888889,4.0
69,69,69,11,1,3.9333333333333336,3.0
70,70,70,2,1,2.0,1.0
71,71,71,1,1,2.0,1.0
72,72,72,9,0,3.9722222222222223,3.0
73,73,73,4,1,3.2857142857142856,3.0
74,74,74,9,1,3.9722222222222223,3.0
75,75,75,3,1,4.181818181818182,3.0
76,76,76,7,0,2.0,1.0
77,77,77,15,0,3.974025974025974,3.0
78,78,78,17,0,4.079646017699115,3.0
79,79,79,5,0,3.5,3.0
80,80,80,3,0,3.5384615384615383,4.0
81,81,81,7,0,3.784313725490196,3.0
82,82,82,9,0,3.2222222222222223,3.0
83,83,83,9,0,3.2222222222222223,3.0
84,84,84,25,0,3.245614035087719,2.0
85,85,85,7,0,3.4210526315789473,4.0
86,86,86,6,0,3.2857142857142856,4.0
87,87,87,3,0,4.310344827586206,4.0
88,88,88,7,0,4.414634146341463,5.0
89,89,89,8,0,4.383333333333333,5.0
