Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,5,1.0,0.0
2,2,2,0,7,1.0,0.0
3,3,3,0,7,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,8,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,2,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,7,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,1,7,2.0,1.0
21,21,21,1,6,2.0,1.0
22,22,22,4,7,2.0,1.0
23,23,23,2,7,2.5,2.0
24,24,24,2,6,3.166666666666667,3.0
25,25,25,6,10,2.9,2.0
26,26,26,6,7,2.0,1.0
27,27,27,1,5,2.0,1.0
28,28,28,6,5,2.0,1.0
29,29,29,1,5,3.5,3.0
30,30,30,2,5,2.857142857142857,2.0
31,31,31,1,4,3.0,2.0
32,32,32,1,3,3.666666666666667,3.0
33,33,33,1,5,2.0,1.0
34,34,34,2,5,3.916666666666667,3.0
35,35,35,2,5,3.909090909090909,3.0
36,36,36,1,5,3.666666666666667,3.0
37,37,37,5,4,3.947368421052632,3.0
38,38,38,6,4,2.0,1.0
39,39,39,1,3,3.0,2.0
40,40,40,4,3,3.6153846153846154,2.0
41,41,41,4,3,3.2142857142857144,2.0
42,42,42,5,5,3.6315789473684212,2.0
43,43,43,3,5,2.75,2.0
44,44,44,6,7,3.0588235294117645,4.0
45,45,45,7,6,2.0,1.0
46,46,46,9,4,4.175,3.0
47,47,47,1,4,4.0,3.0
48,48,48,1,4,3.666666666666667,3.0
49,49,49,6,4,3.7317073170731705,3.0
50,50,50,2,3,2.0,1.0
51,51,51,3,3,3.5555555555555554,4.0
52,52,52,4,3,4.65,4.0
53,53,53,4,3,2.5,1.0
54,54,54,10,4,3.9411764705882355,3.0
55,55,55,6,4,4.431034482758621,4.0
56,56,56,3,4,2.3333333333333335,1.0
57,57,57,12,3,4.3100000000000005,3.0
58,58,58,19,3,3.9571428571428573,3.0
59,59,59,3,3,4.388888888888889,4.0
60,60,60,1,3,4.0,3.0
61,61,61,7,4,3.375,2.0
62,62,62,9,4,3.4411764705882355,2.0
63,63,63,6,4,4.53125,4.0
64,64,64,3,2,2.0,1.0
65,65,65,3,2,3.5555555555555554,4.0
66,66,66,7,3,4.380952380952381,3.0
67,67,67,17,3,3.7294117647058824,2.0
68,68,68,10,3,3.9722222222222223,3.0
69,69,69,6,3,4.555555555555555,4.0
70,70,70,6,3,4.21505376344086,3.0
71,71,71,8,3,3.413793103448276,2.0
72,72,72,11,0,4.185185185185185,3.0
73,73,73,4,0,4.296296296296296,4.0
74,74,74,3,0,3.230769230769231,2.0
75,75,75,4,0,3.88,3.0
76,76,76,1,0,2.0,1.0
77,77,77,13,0,4.401408450704226,3.0
78,78,78,5,0,3.7222222222222223,3.0
79,79,79,15,0,4.2565445026178015,3.0
80,80,80,15,0,3.3695652173913047,2.0
