Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,3,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,8,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,8,1.0,0.0
8,8,8,0,8,1.0,0.0
9,9,9,0,8,1.0,0.0
10,10,10,0,8,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,2,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,6,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,5,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,3,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,0,4,1.0,0.0
25,25,25,0,3,1.0,0.0
26,26,26,0,3,1.0,0.0
27,27,27,0,3,1.0,0.0
28,28,28,1,8,2.0,1.0
29,29,29,1,6,3.0,2.0
30,30,30,3,8,2.0,1.0
31,31,31,3,8,2.0,1.0
32,32,32,5,4,3.166666666666667,2.0
33,33,33,2,4,2.5,1.0
34,34,34,2,4,2.0,1.0
35,35,35,5,2,2.4285714285714284,2.0
36,36,36,2,3,2.5,2.0
37,37,37,7,3,3.0625,2.0
38,38,38,4,4,4.0,3.0
39,39,39,8,7,2.6666666666666665,3.0
40,40,40,1,2,2.0,1.0
41,41,41,2,4,2.0,1.0
42,42,42,10,4,2.642857142857143,2.0
43,43,43,2,3,3.333333333333333,3.0
44,44,44,1,3,3.0,2.0
45,45,45,3,3,2.0,1.0
46,46,46,13,5,2.8636363636363638,2.0
47,47,47,5,2,3.1538461538461537,4.0
48,48,48,8,2,3.678571428571429,4.0
49,49,49,2,3,3.230769230769231,3.0
50,50,50,9,3,3.3846153846153846,3.0
51,51,51,1,4,3.5555555555555554,4.0
52,52,52,6,4,3.8285714285714283,3.0
53,53,53,3,4,3.230769230769231,3.0
54,54,54,11,5,4.2773722627737225,4.0
55,55,55,19,3,3.9936305732484074,3.0
56,56,56,3,4,4.032258064516129,5.0
57,57,57,2,4,3.4,4.0
58,58,58,2,3,2.0,1.0
59,59,59,1,3,2.0,1.0
60,60,60,12,3,2.5625,2.0
61,61,61,3,2,4.655172413793103,5.0
62,62,62,11,5,4.231404958677686,3.0
63,63,63,9,5,3.688888888888889,3.0
64,64,64,3,3,3.2727272727272725,4.0
65,65,65,6,3,4.424778761061948,4.0
66,66,66,5,3,4.333333333333334,6.0
67,67,67,11,3,4.2773722627737225,4.0
68,68,68,1,3,3.9333333333333336,4.0
69,69,69,10,3,2.642857142857143,2.0
70,70,70,2,3,3.230769230769231,3.0
71,71,71,2,4,2.5,2.0
72,72,72,16,4,4.328947368421053,4.0
73,73,73,1,4,4.136363636363637,4.0
74,74,74,14,4,2.875,2.0
75,75,75,8,4,3.4054054054054053,3.0
76,76,76,2,5,2.5,1.0
77,77,77,1,3,4.619047619047619,5.0
78,78,78,2,3,4.054054054054054,4.0
79,79,79,7,3,4.207792207792208,5.0
80,80,80,7,1,4.830985915492958,5.0
81,81,81,22,0,4.518151815181518,4.0
82,82,82,6,0,4.254545454545454,4.0
83,83,83,16,0,4.47027027027027,5.0
