Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,7,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,9,1.0,0.0
5,5,5,0,8,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,3,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,1,6,2.0,1.0
23,23,23,1,6,2.0,1.0
24,24,24,2,5,3.0,2.0
25,25,25,3,9,2.6666666666666665,2.0
26,26,26,3,8,2.6666666666666665,1.0
27,27,27,3,4,2.6666666666666665,2.0
28,28,28,3,6,2.6666666666666665,3.0
29,29,29,1,3,2.0,1.0
30,30,30,1,4,2.0,1.0
31,31,31,2,3,2.0,1.0
32,32,32,1,5,2.0,1.0
33,33,33,2,4,3.0,3.0
34,34,34,2,5,4.833333333333334,5.0
35,35,35,3,5,3.25,4.0
36,36,36,3,5,2.6666666666666665,3.0
37,37,37,4,4,3.0,2.0
38,38,38,3,6,3.0,4.0
39,39,39,2,7,2.5,2.0
40,40,40,13,7,3.674418604651163,3.0
41,41,41,6,7,2.571428571428571,2.0
42,42,42,1,5,2.0,1.0
43,43,43,3,3,2.75,2.0
44,44,44,1,3,2.0,1.0
45,45,45,1,3,2.0,1.0
46,46,46,4,4,2.8,2.0
47,47,47,3,4,3.6363636363636367,3.0
48,48,48,3,2,3.0,2.0
49,49,49,3,1,3.0,2.0
50,50,50,15,1,2.736842105263158,2.0
51,51,51,3,1,4.444444444444445,4.0
52,52,52,4,2,4.2,4.0
53,53,53,3,3,4.157894736842105,4.0
54,54,54,7,4,2.875,2.0
55,55,55,1,4,2.0,1.0
56,56,56,2,4,4.222222222222222,4.0
57,57,57,4,4,3.142857142857143,3.0
58,58,58,1,4,3.666666666666667,3.0
59,59,59,2,1,2.0,1.0
60,60,60,4,1,3.142857142857143,3.0
61,61,61,1,1,2.0,1.0
62,62,62,2,1,3.666666666666667,4.0
63,63,63,6,0,4.658536585365853,5.0
64,64,64,12,0,4.388888888888889,4.0
65,65,65,1,1,2.0,1.0
66,66,66,2,1,3.0,3.0
67,67,67,2,1,2.5,2.0
68,68,68,1,1,3.333333333333333,3.0
69,69,69,19,1,2.84,2.0
70,70,70,14,2,3.7142857142857144,3.0
71,71,71,8,1,4.553191489361702,5.0
72,72,72,3,1,2.0,1.0
73,73,73,5,1,4.481481481481481,5.0
74,74,74,1,1,3.875,4.0
75,75,75,20,1,3.7058823529411766,3.0
76,76,76,1,1,3.0,2.0
77,77,77,11,1,3.4864864864864864,3.0
78,78,78,5,1,3.708333333333333,3.0
79,79,79,15,1,3.44,4.0
80,80,80,2,1,3.0,3.0
81,81,81,17,1,4.1618497109826595,3.0
82,82,82,10,0,3.5277777777777777,3.0
