Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,8,1.0,0.0
3,3,3,0,9,1.0,0.0
4,4,4,0,8,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,8,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,8,1.0,0.0
15,15,15,0,8,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,7,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,1,6,2.0,1.0
24,24,24,1,6,2.0,1.0
25,25,25,1,6,2.0,1.0
26,26,26,1,6,2.0,1.0
27,27,27,1,6,2.0,1.0
28,28,28,1,6,2.0,1.0
29,29,29,2,7,3.0,2.0
30,30,30,1,7,2.0,1.0
31,31,31,1,7,2.0,1.0
32,32,32,4,5,2.75,2.0
33,33,33,3,2,3.4,3.0
34,34,34,1,3,2.0,1.0
35,35,35,2,8,2.0,1.0
36,36,36,7,8,2.142857142857143,1.0
37,37,37,3,6,3.5,3.0
38,38,38,2,6,2.5,2.0
39,39,39,2,8,3.0,2.0
40,40,40,5,8,2.8181818181818183,2.0
41,41,41,4,6,2.0,1.0
42,42,42,5,4,3.5789473684210527,3.0
43,43,43,8,4,2.375,1.0
44,44,44,1,4,3.0,2.0
45,45,45,12,3,3.3714285714285714,3.0
46,46,46,1,3,2.0,1.0
47,47,47,2,3,2.0,1.0
48,48,48,12,3,3.571428571428571,4.0
49,49,49,9,3,2.4444444444444446,2.0
50,50,50,10,2,3.0769230769230766,2.0
51,51,51,4,4,2.25,1.0
52,52,52,7,3,3.416666666666667,3.0
53,53,53,2,3,3.333333333333333,3.0
54,54,54,4,3,3.1875,3.0
55,55,55,10,3,2.4,1.0
56,56,56,3,4,3.4,3.0
57,57,57,10,5,3.4545454545454546,3.0
58,58,58,4,2,3.3846153846153846,3.0
59,59,59,9,2,2.9,2.0
60,60,60,4,2,3.7777777777777777,3.0
61,61,61,3,2,2.6666666666666665,2.0
62,62,62,2,2,4.043478260869565,4.0
63,63,63,15,1,3.2682926829268295,3.0
64,64,64,1,1,3.8823529411764706,5.0
65,65,65,1,3,2.0,1.0
66,66,66,29,1,3.278688524590164,2.0
67,67,67,12,0,4.071428571428571,3.0
68,68,68,10,0,3.5,4.0
69,69,69,3,2,3.6,3.0
70,70,70,2,2,2.0,1.0
71,71,71,4,2,3.909090909090909,3.0
72,72,72,5,1,3.375,3.0
73,73,73,4,0,4.448275862068965,4.0
74,74,74,4,0,3.2,3.0
75,75,75,3,0,4.521739130434783,4.0
76,76,76,1,0,2.0,1.0
77,77,77,1,0,4.769230769230769,5.0
78,78,78,7,0,3.0,2.0
79,79,79,16,0,3.5,3.0
80,80,80,3,0,3.5625,4.0
81,81,81,2,0,2.5,2.0
82,82,82,19,0,3.7107438016528924,3.0
83,83,83,2,0,3.666666666666667,4.0
84,84,84,5,0,3.902439024390244,3.0
85,85,85,5,0,3.902439024390244,3.0
