Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,3,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,3,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,1,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,8,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,1,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,1,5,2.0,1.0
20,20,20,1,5,2.0,1.0
21,21,21,3,4,3.5,2.0
22,22,22,1,2,3.0,2.0
23,23,23,4,7,3.2,2.0
24,24,24,1,7,2.0,1.0
25,25,25,2,4,3.5,3.0
26,26,26,3,3,2.0,1.0
27,27,27,1,1,2.0,1.0
28,28,28,2,0,2.0,1.0
29,29,29,3,2,4.0,3.0
30,30,30,2,2,3.5,3.0
31,31,31,1,2,3.0,2.0
32,32,32,3,2,4.444444444444445,4.0
33,33,33,3,2,2.6666666666666665,3.0
34,34,34,2,4,3.857142857142857,4.0
35,35,35,1,8,2.0,1.0
36,36,36,2,6,2.5,2.0
37,37,37,2,5,3.5,3.0
38,38,38,5,6,4.2,4.0
39,39,39,3,4,4.0,3.0
40,40,40,5,4,4.214285714285714,4.0
41,41,41,5,6,3.583333333333333,3.0
42,42,42,6,7,2.857142857142857,2.0
43,43,43,2,8,3.5,3.0
44,44,44,1,7,2.0,1.0
45,45,45,1,7,2.0,1.0
46,46,46,6,4,4.0625,4.0
47,47,47,2,6,4.571428571428571,4.0
48,48,48,9,6,4.096774193548387,3.0
49,49,49,1,5,2.0,1.0
50,50,50,10,5,4.205128205128205,3.0
51,51,51,11,5,4.634146341463415,4.0
52,52,52,4,5,4.5,4.0
53,53,53,2,5,4.0,4.0
54,54,54,2,5,4.375,5.0
55,55,55,3,5,4.444444444444445,4.0
56,56,56,14,5,4.6,4.0
57,57,57,10,2,4.184210526315789,3.0
58,58,58,4,2,4.0,5.0
59,59,59,1,1,3.0,2.0
60,60,60,2,1,4.0,4.0
61,61,61,2,2,3.0,2.0
62,62,62,7,2,3.6842105263157894,3.0
63,63,63,3,2,3.666666666666667,3.0
64,64,64,11,2,2.6666666666666665,1.0
65,65,65,22,2,4.503937007874016,3.0
66,66,66,15,0,4.565217391304348,4.0
67,67,67,7,0,3.6842105263157894,3.0
68,68,68,7,0,3.7857142857142856,3.0
69,69,69,1,0,3.0,2.0
70,70,70,23,0,4.368421052631579,3.0
71,71,71,4,0,4.461538461538462,4.0
72,72,72,1,0,2.0,1.0
73,73,73,4,0,3.75,4.0
74,74,74,1,0,3.0,2.0
75,75,75,5,0,3.909090909090909,5.0
