Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,9,1.0,0.0
5,5,5,0,9,1.0,0.0
6,6,6,0,8,1.0,0.0
7,7,7,0,9,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,10,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,7,1.0,0.0
15,15,15,0,7,1.0,0.0
16,16,16,0,10,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,2,9,2.0,1.0
23,23,23,2,6,2.6666666666666665,2.0
24,24,24,2,6,2.0,1.0
25,25,25,5,9,2.3333333333333335,2.0
26,26,26,4,9,3.0,3.0
27,27,27,5,8,2.3333333333333335,2.0
28,28,28,1,6,2.0,1.0
29,29,29,5,7,2.3333333333333335,2.0
30,30,30,7,6,2.7,2.0
31,31,31,1,5,3.333333333333333,3.0
32,32,32,2,5,2.0,1.0
33,33,33,1,5,3.2857142857142856,3.0
34,34,34,10,6,3.24,2.0
35,35,35,3,7,4.944444444444445,5.0
36,36,36,2,7,3.75,4.0
37,37,37,1,5,2.0,1.0
38,38,38,2,8,2.0,1.0
39,39,39,1,10,3.4444444444444446,3.0
40,40,40,9,7,3.7906976744186047,3.0
41,41,41,1,7,3.333333333333333,3.0
42,42,42,2,7,2.6666666666666665,2.0
43,43,43,10,7,2.8947368421052633,2.0
44,44,44,11,4,3.242424242424242,3.0
45,45,45,14,4,4.028985507246377,2.0
46,46,46,4,3,3.909090909090909,4.0
47,47,47,2,3,3.0,2.0
48,48,48,3,3,4.944444444444445,5.0
49,49,49,23,3,4.088435374149659,2.0
50,50,50,9,4,4.090909090909091,3.0
51,51,51,1,5,3.333333333333333,3.0
52,52,52,4,5,3.466666666666667,3.0
53,53,53,2,4,3.9230769230769234,3.0
54,54,54,6,4,3.0625,3.0
55,55,55,5,5,4.444444444444445,4.0
56,56,56,3,5,3.571428571428571,3.0
57,57,57,1,4,4.1,4.0
58,58,58,5,3,2.9,3.0
59,59,59,2,4,4.2,4.0
60,60,60,9,5,4.426666666666667,4.0
61,61,61,8,4,4.183673469387755,3.0
62,62,62,5,4,4.4,4.0
63,63,63,3,4,3.6363636363636367,3.0
64,64,64,7,4,3.3478260869565215,3.0
65,65,65,2,3,4.1875,4.0
66,66,66,4,3,3.8461538461538463,4.0
67,67,67,3,3,4.0,4.0
68,68,68,27,3,3.813008130081301,2.0
69,69,69,2,3,4.0,4.0
70,70,70,1,3,4.444444444444445,4.0
71,71,71,17,3,3.081081081081081,2.0
72,72,72,8,3,4.40625,4.0
73,73,73,14,1,4.438461538461539,3.0
74,74,74,6,3,3.8974358974358974,3.0
75,75,75,2,3,4.0625,5.0
76,76,76,15,2,4.509677419354839,4.0
77,77,77,4,2,4.488372093023256,3.0
78,78,78,13,2,4.489051094890511,4.0
79,79,79,2,2,4.827586206896552,5.0
80,80,80,12,2,3.148148148148148,2.0
81,81,81,2,2,4.46875,6.0
82,82,82,16,2,4.476,3.0
83,83,83,8,1,4.427083333333334,5.0
84,84,84,8,1,4.357142857142858,4.0
85,85,85,6,1,3.8974358974358974,3.0
86,86,86,14,1,4.05607476635514,3.0
87,87,87,14,0,4.477678571428571,4.0
88,88,88,2,0,3.76,3.0
