Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,7,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,2,1.0,0.0
11,11,11,0,2,1.0,0.0
12,12,12,0,2,1.0,0.0
13,13,13,0,2,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,0,1,1.0,0.0
26,26,26,0,1,1.0,0.0
27,27,27,0,1,1.0,0.0
28,28,28,0,1,1.0,0.0
29,29,29,0,1,1.0,0.0
30,30,30,1,3,2.0,1.0
31,31,31,1,4,2.0,1.0
32,32,32,2,6,2.0,1.0
33,33,33,1,4,2.0,1.0
34,34,34,7,5,2.375,1.0
35,35,35,3,3,2.5,2.0
36,36,36,2,6,2.0,1.0
37,37,37,2,5,3.5,2.0
38,38,38,2,2,2.5,2.0
39,39,39,3,2,3.5,3.0
40,40,40,1,3,3.0,2.0
41,41,41,2,2,2.8333333333333335,2.0
42,42,42,1,5,3.0,2.0
43,43,43,3,6,4.1,4.0
44,44,44,7,6,2.375,1.0
45,45,45,1,5,3.0,2.0
46,46,46,3,6,3.916666666666667,4.0
47,47,47,3,5,3.1,2.0
48,48,48,2,4,2.8333333333333335,2.0
49,49,49,1,2,3.833333333333333,3.0
50,50,50,3,2,3.5,3.0
51,51,51,5,3,3.833333333333333,4.0
52,52,52,6,3,3.736842105263158,4.0
53,53,53,3,3,2.5,2.0
54,54,54,2,3,2.0,1.0
55,55,55,1,2,3.0,2.0
56,56,56,3,1,4.1,4.0
57,57,57,6,1,3.888888888888889,5.0
58,58,58,1,2,2.0,1.0
59,59,59,1,2,3.0,2.0
60,60,60,4,2,4.04,5.0
61,61,61,5,2,2.5,2.0
62,62,62,9,2,4.05,4.0
63,63,63,2,2,4.142857142857142,5.0
64,64,64,6,2,3.736842105263158,4.0
65,65,65,15,2,4.174311926605505,4.0
66,66,66,13,2,4.222222222222222,4.0
67,67,67,9,2,4.173913043478261,4.0
68,68,68,9,3,2.5,2.0
69,69,69,2,0,3.5,2.0
70,70,70,2,0,3.5,2.0
71,71,71,1,0,2.0,1.0
72,72,72,14,0,3.75,3.0
73,73,73,1,0,4.222222222222222,5.0
74,74,74,12,0,4.046875,4.0
75,75,75,2,1,3.0,3.0
76,76,76,3,1,2.3333333333333335,2.0
77,77,77,13,1,3.7872340425531914,4.0
78,78,78,1,1,3.0,2.0
79,79,79,9,0,3.533333333333333,5.0
