Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,5,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,8,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,7,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,0,2,1.0,0.0
25,25,25,3,7,2.5,1.0
26,26,26,1,5,2.0,1.0
27,27,27,1,8,2.0,1.0
28,28,28,1,7,2.0,1.0
29,29,29,1,5,2.0,1.0
30,30,30,2,5,2.0,1.0
31,31,31,3,5,2.5,1.0
32,32,32,4,2,2.0,1.0
33,33,33,2,3,2.0,1.0
34,34,34,1,1,2.0,1.0
35,35,35,1,1,2.0,1.0
36,36,36,1,1,2.0,1.0
37,37,37,1,3,2.0,1.0
38,38,38,2,4,2.0,1.0
39,39,39,5,4,2.3333333333333335,1.0
40,40,40,2,3,3.0,2.0
41,41,41,3,3,2.3333333333333335,2.0
42,42,42,1,3,2.0,1.0
43,43,43,2,1,2.0,1.0
44,44,44,2,4,3.0,2.0
45,45,45,4,3,2.4,1.0
46,46,46,1,4,3.0,2.0
47,47,47,13,4,2.466666666666667,2.0
48,48,48,7,3,2.6666666666666665,2.0
49,49,49,1,3,3.2727272727272725,3.0
50,50,50,2,1,2.0,1.0
51,51,51,2,2,3.5,3.0
52,52,52,2,1,2.5,2.0
53,53,53,5,5,3.3157894736842106,3.0
54,54,54,11,5,2.3333333333333335,2.0
55,55,55,7,5,2.25,1.0
56,56,56,12,5,2.5,2.0
57,57,57,12,5,2.571428571428571,2.0
58,58,58,1,5,3.0,2.0
59,59,59,10,5,3.6578947368421053,3.0
60,60,60,5,3,3.67741935483871,3.0
61,61,61,6,2,3.3125,3.0
62,62,62,8,2,2.4444444444444446,2.0
63,63,63,2,2,4.1,4.0
64,64,64,14,1,3.900709219858156,3.0
65,65,65,2,0,3.0,3.0
66,66,66,9,0,2.3333333333333335,2.0
67,67,67,20,0,3.054054054054054,2.0
68,68,68,1,0,3.0,2.0
69,69,69,7,0,3.6486486486486487,3.0
70,70,70,4,0,3.8095238095238093,3.0
71,71,71,5,0,2.6666666666666665,2.0
72,72,72,12,0,3.25,2.0
73,73,73,1,0,4.5,4.0
74,74,74,7,0,3.63768115942029,3.0
75,75,75,6,0,3.4901960784313726,3.0
76,76,76,13,0,3.8739495798319328,3.0
77,77,77,1,0,2.0,1.0
