Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,1,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,1,1.0,0.0
12,12,12,0,2,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,1,5,2.0,1.0
25,25,25,1,4,3.0,2.0
26,26,26,1,4,3.0,2.0
27,27,27,2,4,2.0,1.0
28,28,28,1,2,2.0,1.0
29,29,29,1,1,2.0,1.0
30,30,30,1,1,4.0,3.0
31,31,31,2,1,3.0,3.0
32,32,32,1,1,2.0,1.0
33,33,33,2,1,3.0,3.0
34,34,34,1,2,2.0,1.0
35,35,35,3,3,2.0,1.0
36,36,36,1,3,2.0,1.0
37,37,37,2,2,2.0,1.0
38,38,38,1,3,3.0,2.0
39,39,39,1,5,3.0,2.0
40,40,40,7,4,3.7407407407407405,3.0
41,41,41,7,3,2.9,2.0
42,42,42,3,3,2.0,1.0
43,43,43,1,3,2.0,1.0
44,44,44,3,2,2.6666666666666665,3.0
45,45,45,2,1,3.0,3.0
46,46,46,1,2,3.0,2.0
47,47,47,3,2,2.8,2.0
48,48,48,1,2,3.0,2.0
49,49,49,2,2,3.0,2.0
50,50,50,7,3,3.6799999999999997,3.0
51,51,51,7,3,3.931034482758621,4.0
52,52,52,2,1,3.0,2.0
53,53,53,8,0,2.6666666666666665,3.0
54,54,54,1,3,4.0,3.0
55,55,55,1,2,4.0,3.0
56,56,56,2,2,4.181818181818182,4.0
57,57,57,6,2,3.625,3.0
58,58,58,3,2,3.857142857142857,3.0
59,59,59,6,2,4.0,4.0
60,60,60,1,2,2.0,1.0
61,61,61,1,2,4.0,4.0
62,62,62,2,3,3.833333333333333,3.0
63,63,63,1,2,5.0,4.0
64,64,64,1,2,2.0,1.0
65,65,65,8,2,3.678571428571429,3.0
66,66,66,19,2,4.325581395348838,4.0
67,67,67,3,3,3.2,3.0
68,68,68,1,1,3.0,2.0
69,69,69,8,0,2.625,2.0
70,70,70,5,0,2.8333333333333335,2.0
71,71,71,1,0,2.0,1.0
72,72,72,6,0,4.285714285714286,4.0
73,73,73,4,0,2.0,1.0
74,74,74,2,0,4.272727272727273,4.0
75,75,75,1,0,4.2,4.0
76,76,76,13,0,4.434782608695652,5.0
77,77,77,1,0,2.0,1.0
78,78,78,1,0,2.0,1.0
