Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,6,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,8,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,2,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,8,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,1,1.0,0.0
17,17,17,1,9,2.0,1.0
18,18,18,3,7,2.3333333333333335,1.0
19,19,19,2,2,2.5,2.0
20,20,20,2,2,2.0,1.0
21,21,21,2,5,2.0,1.0
22,22,22,1,5,2.0,1.0
23,23,23,2,5,2.6666666666666665,2.0
24,24,24,2,8,2.6666666666666665,2.0
25,25,25,5,10,2.2,1.0
26,26,26,5,9,3.3125,2.0
27,27,27,1,7,3.0,2.0
28,28,28,6,6,2.75,2.0
29,29,29,2,5,2.0,1.0
30,30,30,2,5,3.4545454545454546,3.0
31,31,31,2,5,3.888888888888889,4.0
32,32,32,8,5,3.0625,2.0
33,33,33,1,5,3.0,2.0
34,34,34,6,5,3.4545454545454546,2.0
35,35,35,8,8,3.3636363636363633,2.0
36,36,36,2,4,3.4444444444444446,3.0
37,37,37,1,5,3.625,3.0
38,38,38,1,3,4.625,4.0
39,39,39,4,3,3.5,2.0
40,40,40,11,3,4.25,3.0
41,41,41,1,4,3.0,2.0
42,42,42,3,4,3.125,2.0
43,43,43,3,2,3.666666666666667,3.0
44,44,44,7,2,2.375,1.0
45,45,45,6,3,2.1666666666666665,1.0
46,46,46,5,2,2.2,1.0
47,47,47,1,1,4.0,3.0
48,48,48,2,1,3.0,2.0
49,49,49,2,1,3.571428571428571,3.0
50,50,50,5,2,3.9705882352941178,3.0
51,51,51,2,2,3.0,2.0
52,52,52,2,3,3.0,2.0
53,53,53,1,3,3.666666666666667,3.0
54,54,54,10,4,3.8771929824561404,3.0
55,55,55,9,2,4.4,3.0
56,56,56,7,1,4.4375,3.0
57,57,57,4,1,2.4,2.0
58,58,58,5,0,2.9,2.0
59,59,59,1,1,4.142857142857142,4.0
60,60,60,3,0,3.9444444444444446,3.0
61,61,61,3,0,2.5,2.0
62,62,62,1,0,5.142857142857142,5.0
63,63,63,15,0,4.129411764705882,3.0
64,64,64,3,0,4.1764705882352935,3.0
65,65,65,8,0,3.925,3.0
66,66,66,1,0,4.625,4.0
67,67,67,5,0,4.269230769230769,4.0
68,68,68,8,0,4.115384615384615,3.0
69,69,69,10,0,2.7857142857142856,2.0
70,70,70,1,0,4.2,4.0
71,71,71,9,0,4.2,3.0
72,72,72,1,0,4.2,4.0
73,73,73,11,0,3.5,2.0
74,74,74,14,0,3.257142857142857,2.0
