Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,8,1.0,0.0
2,2,2,0,7,1.0,0.0
3,3,3,0,9,1.0,0.0
4,4,4,0,8,1.0,0.0
5,5,5,0,9,1.0,0.0
6,6,6,0,3,1.0,0.0
7,7,7,0,2,1.0,0.0
8,8,8,0,3,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,2,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,7,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,5,1.0,0.0
24,24,24,0,2,1.0,0.0
25,25,25,1,9,2.0,1.0
26,26,26,1,9,2.0,1.0
27,27,27,2,2,2.5,2.0
28,28,28,1,3,2.0,1.0
29,29,29,1,6,2.0,1.0
30,30,30,4,3,2.25,2.0
31,31,31,3,6,2.8333333333333335,3.0
32,32,32,2,5,2.0,1.0
33,33,33,1,5,2.0,1.0
34,34,34,6,5,2.3333333333333335,2.0
35,35,35,6,4,3.083333333333333,4.0
36,36,36,4,4,2.875,3.0
37,37,37,4,1,2.25,2.0
38,38,38,4,2,2.25,1.0
39,39,39,1,2,3.0,2.0
40,40,40,1,2,2.0,1.0
41,41,41,3,1,3.0,3.0
42,42,42,9,1,3.5,5.0
43,43,43,4,1,3.2222222222222223,4.0
44,44,44,2,3,2.5,2.0
45,45,45,5,3,2.4,1.0
46,46,46,3,4,3.2,2.0
47,47,47,20,2,4.031914893617021,3.0
48,48,48,3,2,2.6666666666666665,2.0
49,49,49,1,2,3.25,3.0
50,50,50,2,2,2.5,2.0
51,51,51,3,2,3.375,4.0
52,52,52,2,5,2.5,2.0
53,53,53,3,5,3.375,4.0
54,54,54,2,5,3.0,3.0
55,55,55,1,5,3.0,2.0
56,56,56,7,3,2.2857142857142856,1.0
57,57,57,6,2,2.3333333333333335,2.0
58,58,58,10,2,3.4705882352941178,3.0
59,59,59,2,2,3.571428571428571,4.0
60,60,60,2,2,2.0,1.0
61,61,61,7,2,2.2857142857142856,1.0
62,62,62,3,2,3.5555555555555554,3.0
63,63,63,6,2,3.761904761904762,5.0
64,64,64,3,2,2.3333333333333335,2.0
65,65,65,13,1,2.4285714285714284,1.0
66,66,66,3,1,3.894736842105263,5.0
67,67,67,8,1,3.0588235294117645,3.0
68,68,68,6,1,3.761904761904762,5.0
69,69,69,15,1,3.935483870967742,4.0
70,70,70,5,1,3.6799999999999997,5.0
71,71,71,2,1,2.0,1.0
72,72,72,3,1,2.5,2.0
73,73,73,2,1,2.5,2.0
74,74,74,2,1,3.6,3.0
75,75,75,10,1,2.4545454545454546,1.0
76,76,76,24,0,4.079787234042554,3.0
77,77,77,9,0,3.9836065573770494,3.0
78,78,78,3,0,2.3333333333333335,2.0
