Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,7,1.0,0.0
4,4,4,0,7,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,10,1.0,0.0
7,7,7,0,11,1.0,0.0
8,8,8,0,9,1.0,0.0
9,9,9,0,8,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,1,7,2.0,1.0
26,26,26,2,6,2.0,1.0
27,27,27,2,3,2.0,1.0
28,28,28,2,5,2.5,2.0
29,29,29,2,5,2.0,1.0
30,30,30,1,5,2.0,1.0
31,31,31,5,7,2.0,1.0
32,32,32,3,2,2.0,1.0
33,33,33,1,2,2.0,1.0
34,34,34,3,3,2.0,1.0
35,35,35,1,2,2.0,1.0
36,36,36,2,2,2.0,1.0
37,37,37,6,3,3.2,2.0
38,38,38,2,2,2.0,1.0
39,39,39,3,4,2.8,2.0
40,40,40,2,4,2.6666666666666665,2.0
41,41,41,3,4,2.3333333333333335,2.0
42,42,42,1,4,3.0,2.0
43,43,43,6,3,2.9166666666666665,3.0
44,44,44,5,5,3.6,3.0
45,45,45,4,5,2.6666666666666665,2.0
46,46,46,2,5,2.0,1.0
47,47,47,3,5,2.8,2.0
48,48,48,1,5,2.0,1.0
49,49,49,10,4,3.7804878048780486,3.0
50,50,50,3,3,3.333333333333333,2.0
51,51,51,6,3,2.1666666666666665,2.0
52,52,52,2,3,3.25,3.0
53,53,53,1,3,2.0,1.0
54,54,54,7,1,2.8461538461538463,3.0
55,55,55,1,1,2.0,1.0
56,56,56,1,1,2.0,1.0
57,57,57,5,0,3.9,4.0
58,58,58,7,1,3.8292682926829267,3.0
59,59,59,3,1,2.7142857142857144,2.0
60,60,60,3,2,2.3333333333333335,2.0
61,61,61,11,2,3.0,2.0
62,62,62,3,0,4.0,4.0
63,63,63,6,0,3.708333333333333,3.0
64,64,64,6,1,2.9166666666666665,3.0
65,65,65,2,1,4.388888888888889,4.0
66,66,66,8,0,2.3333333333333335,2.0
67,67,67,3,2,2.3333333333333335,2.0
68,68,68,5,2,3.9,3.0
69,69,69,6,1,3.8095238095238093,4.0
70,70,70,9,0,2.7333333333333334,3.0
71,71,71,2,1,3.0,2.0
72,72,72,2,1,4.277777777777778,4.0
73,73,73,4,1,3.9047619047619047,4.0
74,74,74,3,1,4.448275862068965,4.0
75,75,75,11,1,4.677083333333334,4.0
76,76,76,5,1,3.8108108108108105,4.0
77,77,77,3,1,2.5,2.0
78,78,78,10,0,2.2727272727272725,1.0
79,79,79,15,0,3.690909090909091,3.0
80,80,80,2,0,2.6666666666666665,2.0
81,81,81,3,0,2.857142857142857,2.0
82,82,82,2,0,2.8333333333333335,2.0
83,83,83,2,0,3.4615384615384617,3.0
84,84,84,5,0,3.9,3.0
