Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,3,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,8,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,10,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,1,4,2.0,1.0
18,18,18,1,3,2.0,1.0
19,19,19,1,5,2.0,1.0
20,20,20,1,6,2.0,1.0
21,21,21,1,6,2.0,1.0
22,22,22,1,4,2.0,1.0
23,23,23,2,7,4.166666666666666,3.0
24,24,24,3,7,2.6666666666666665,2.0
25,25,25,1,6,2.0,1.0
26,26,26,1,3,2.0,1.0
27,27,27,4,3,3.75,3.0
28,28,28,1,3,2.0,1.0
29,29,29,3,7,2.6666666666666665,2.0
30,30,30,1,8,2.0,1.0
31,31,31,4,3,3.75,3.0
32,32,32,1,7,4.2,4.0
33,33,33,9,7,3.6470588235294117,3.0
34,34,34,2,6,3.5,3.0
35,35,35,2,6,3.5,3.0
36,36,36,10,10,2.5,2.0
37,37,37,5,10,2.6,2.0
38,38,38,4,10,2.25,2.0
39,39,39,1,7,3.0,2.0
40,40,40,2,6,3.5,3.0
41,41,41,3,4,4.333333333333334,4.0
42,42,42,6,2,3.6,3.0
43,43,43,4,3,3.625,4.0
44,44,44,8,4,3.6129032258064515,3.0
45,45,45,2,4,4.666666666666666,5.0
46,46,46,7,4,3.52,3.0
47,47,47,3,5,3.357142857142857,3.0
48,48,48,3,5,2.6666666666666665,2.0
49,49,49,9,5,3.6842105263157894,3.0
50,50,50,5,5,2.8,2.0
51,51,51,3,5,4.333333333333334,4.0
52,52,52,1,4,4.083333333333334,4.0
53,53,53,6,3,4.210526315789474,4.0
54,54,54,5,2,3.3684210526315788,3.0
55,55,55,3,1,4.333333333333334,4.0
56,56,56,1,1,3.666666666666667,3.0
57,57,57,7,1,3.793103448275862,3.0
58,58,58,2,1,3.5,3.0
59,59,59,9,1,4.553846153846154,4.0
60,60,60,7,2,3.793103448275862,3.0
61,61,61,2,2,4.0,4.0
62,62,62,1,1,3.25,3.0
63,63,63,1,0,4.555555555555555,5.0
64,64,64,1,0,3.0,2.0
65,65,65,1,0,4.2,4.0
66,66,66,2,0,3.5,3.0
67,67,67,2,0,4.636363636363637,4.0
68,68,68,3,0,4.0,4.0
69,69,69,12,0,4.441860465116279,4.0
70,70,70,1,0,4.222222222222222,4.0
71,71,71,27,0,4.256944444444445,3.0
72,72,72,17,0,2.9523809523809526,2.0
73,73,73,3,1,4.333333333333334,4.0
74,74,74,6,2,3.5,3.0
75,75,75,5,2,4.2,4.0
76,76,76,3,1,4.363636363636363,4.0
77,77,77,8,1,4.517241379310345,4.0
78,78,78,18,0,4.263636363636364,3.0
79,79,79,6,0,4.618181818181818,4.0
80,80,80,1,0,3.0,2.0
81,81,81,9,0,3.6206896551724137,3.0
