Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,6,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,4,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,2,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,5,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,0,1,1.0,0.0
26,26,26,0,1,1.0,0.0
27,27,27,0,2,1.0,0.0
28,28,28,0,3,1.0,0.0
29,29,29,1,5,2.0,1.0
30,30,30,3,4,2.0,1.0
31,31,31,3,3,2.0,1.0
32,32,32,1,6,2.0,1.0
33,33,33,1,1,2.0,1.0
34,34,34,1,1,2.0,1.0
35,35,35,2,4,3.0,2.0
36,36,36,3,4,2.0,1.0
37,37,37,3,4,2.8,2.0
38,38,38,4,6,3.142857142857143,2.0
39,39,39,1,4,2.0,1.0
40,40,40,2,4,2.0,1.0
41,41,41,13,3,3.0,3.0
42,42,42,2,3,2.0,1.0
43,43,43,2,3,2.5,2.0
44,44,44,2,2,2.0,1.0
45,45,45,1,1,3.666666666666667,3.0
46,46,46,8,2,3.333333333333333,2.0
47,47,47,4,3,2.25,2.0
48,48,48,1,4,2.0,1.0
49,49,49,9,3,2.6153846153846154,2.0
50,50,50,2,3,3.5,3.0
51,51,51,5,3,3.5,3.0
52,52,52,7,4,2.7,3.0
53,53,53,1,2,3.666666666666667,4.0
54,54,54,2,2,2.0,1.0
55,55,55,3,2,2.3333333333333335,1.0
56,56,56,12,1,3.875,4.0
57,57,57,6,1,3.2222222222222223,3.0
58,58,58,4,0,2.857142857142857,3.0
59,59,59,8,0,3.7,3.0
60,60,60,7,0,3.7435897435897436,3.0
61,61,61,1,0,4.0,4.0
62,62,62,6,2,3.75,5.0
63,63,63,4,2,3.142857142857143,2.0
64,64,64,12,3,3.333333333333333,3.0
65,65,65,8,3,3.333333333333333,2.0
66,66,66,9,3,2.6153846153846154,2.0
67,67,67,7,2,3.888888888888889,3.0
68,68,68,4,2,3.7894736842105265,3.0
69,69,69,6,3,3.9452054794520546,4.0
70,70,70,1,2,3.5454545454545454,4.0
71,71,71,17,1,4.204301075268817,3.0
72,72,72,1,1,2.0,1.0
73,73,73,2,1,4.388888888888889,5.0
74,74,74,1,1,2.0,1.0
75,75,75,4,1,2.0,1.0
76,76,76,4,1,2.25,1.0
77,77,77,1,0,4.32,5.0
