Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,3,1.0,0.0
9,9,9,0,1,1.0,0.0
10,10,10,0,2,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,8,1.0,0.0
15,15,15,0,7,1.0,0.0
16,16,16,0,7,1.0,0.0
17,17,17,0,9,1.0,0.0
18,18,18,0,6,1.0,0.0
19,19,19,0,7,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,3,4,2.0,1.0
22,22,22,3,4,2.0,1.0
23,23,23,1,1,3.0,2.0
24,24,24,2,1,2.0,1.0
25,25,25,1,1,3.0,2.0
26,26,26,3,4,2.0,1.0
27,27,27,2,6,2.75,2.0
28,28,28,5,6,2.6666666666666665,2.0
29,29,29,2,4,3.6,3.0
30,30,30,1,4,2.0,1.0
31,31,31,1,7,2.0,1.0
32,32,32,3,8,3.0,2.0
33,33,33,1,6,2.0,1.0
34,34,34,3,6,3.4545454545454546,3.0
35,35,35,2,8,4.111111111111111,4.0
36,36,36,1,5,2.0,1.0
37,37,37,1,7,2.0,1.0
38,38,38,12,7,3.5666666666666664,3.0
39,39,39,6,6,2.375,2.0
40,40,40,6,7,2.6,2.0
41,41,41,7,7,3.74468085106383,3.0
42,42,42,4,5,3.608695652173913,3.0
43,43,43,1,5,5.125,5.0
44,44,44,1,5,2.0,1.0
45,45,45,2,3,3.857142857142857,4.0
46,46,46,8,3,2.75,2.0
47,47,47,13,2,3.230769230769231,2.0
48,48,48,3,2,3.4545454545454546,3.0
49,49,49,1,2,2.0,1.0
50,50,50,8,3,3.729166666666667,3.0
51,51,51,12,1,4.0,3.0
52,52,52,1,2,5.125,5.0
53,53,53,1,1,2.0,1.0
54,54,54,5,1,2.6666666666666665,2.0
55,55,55,5,0,4.431818181818182,4.0
56,56,56,6,0,4.354166666666666,4.0
57,57,57,4,0,3.9743589743589745,3.0
58,58,58,8,0,4.3,3.0
59,59,59,3,0,4.217391304347826,4.0
60,60,60,3,0,2.0,1.0
61,61,61,1,0,3.25,3.0
62,62,62,17,0,3.7045454545454546,2.0
63,63,63,19,1,4.08421052631579,3.0
64,64,64,3,1,2.75,3.0
65,65,65,2,1,4.777777777777778,5.0
66,66,66,2,0,4.777777777777778,5.0
67,67,67,2,1,2.5,1.0
68,68,68,1,0,6.125,6.0
69,69,69,17,0,3.7045454545454546,2.0
70,70,70,3,0,4.448275862068965,4.0
71,71,71,2,1,5.777777777777778,6.0
72,72,72,1,1,3.0,2.0
73,73,73,2,1,2.0,1.0
74,74,74,13,1,4.138297872340425,3.0
75,75,75,4,1,4.0256410256410255,4.0
76,76,76,6,1,4.861538461538462,4.0
