Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,8,1.0,0.0
10,10,10,0,12,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,5,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,6,1.0,0.0
20,20,20,0,5,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,1,6,2.0,1.0
24,24,24,1,6,2.0,1.0
25,25,25,1,6,2.0,1.0
26,26,26,1,5,3.0,2.0
27,27,27,1,7,2.0,1.0
28,28,28,4,5,2.25,2.0
29,29,29,1,5,2.0,1.0
30,30,30,2,5,2.5,2.0
31,31,31,4,5,2.857142857142857,3.0
32,32,32,1,5,2.0,1.0
33,33,33,5,6,3.0,2.0
34,34,34,1,2,2.0,1.0
35,35,35,3,5,3.7,3.0
36,36,36,1,6,2.0,1.0
37,37,37,2,5,2.5,2.0
38,38,38,6,3,2.8333333333333335,2.0
39,39,39,7,3,2.7,2.0
40,40,40,9,3,2.6666666666666665,2.0
41,41,41,1,4,2.0,1.0
42,42,42,8,3,3.291666666666667,3.0
43,43,43,2,4,3.0,3.0
44,44,44,7,6,2.7142857142857144,2.0
45,45,45,1,7,2.0,1.0
46,46,46,2,7,3.4,3.0
47,47,47,2,7,4.25,4.0
48,48,48,8,6,3.333333333333333,3.0
49,49,49,10,5,4.067796610169491,4.0
50,50,50,2,6,3.333333333333333,3.0
51,51,51,7,7,3.6521739130434785,3.0
52,52,52,8,6,4.153846153846153,4.0
53,53,53,1,5,2.0,1.0
54,54,54,8,5,3.2,3.0
55,55,55,10,4,4.208333333333334,4.0
56,56,56,1,4,3.888888888888889,4.0
57,57,57,2,2,3.0,3.0
58,58,58,1,2,2.0,1.0
59,59,59,3,2,4.111111111111111,4.0
60,60,60,5,2,3.0,3.0
61,61,61,6,2,2.888888888888889,3.0
62,62,62,2,2,4.2,4.0
63,63,63,11,2,2.5454545454545454,2.0
64,64,64,2,1,3.0,3.0
65,65,65,9,1,3.3157894736842106,3.0
66,66,66,6,1,4.428571428571429,4.0
67,67,67,3,2,4.241379310344827,4.0
68,68,68,7,2,4.230769230769231,4.0
69,69,69,5,2,4.076923076923077,4.0
70,70,70,3,1,4.333333333333334,4.0
71,71,71,12,0,4.2,4.0
72,72,72,2,0,4.2,4.0
73,73,73,2,0,3.333333333333333,3.0
74,74,74,3,0,4.672727272727273,4.0
75,75,75,23,0,4.037593984962406,3.0
76,76,76,1,0,4.4375,5.0
77,77,77,21,0,4.350253807106599,3.0
78,78,78,2,0,4.25,4.0
79,79,79,3,0,4.333333333333334,4.0
80,80,80,8,0,3.333333333333333,3.0
81,81,81,5,0,2.6,2.0
82,82,82,3,0,2.3333333333333335,2.0
83,83,83,10,0,4.282051282051282,4.0
84,84,84,1,0,4.3125,5.0
85,85,85,1,0,2.0,1.0
