Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,3,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,8,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,2,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,5,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,1,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,2,6,2.0,1.0
23,23,23,1,7,2.0,1.0
24,24,24,2,6,3.5,2.0
25,25,25,2,7,2.0,1.0
26,26,26,2,7,3.5,2.0
27,27,27,2,9,2.5,1.0
28,28,28,2,8,3.5,2.0
29,29,29,4,5,2.0,1.0
30,30,30,6,4,2.5,1.0
31,31,31,2,3,3.5,2.0
32,32,32,1,5,2.0,1.0
33,33,33,3,2,3.0,2.0
34,34,34,2,4,2.6666666666666665,2.0
35,35,35,3,2,2.0,1.0
36,36,36,2,2,3.5,2.0
37,37,37,2,2,3.5,2.0
38,38,38,1,1,3.0,2.0
39,39,39,3,1,3.2,2.0
40,40,40,2,1,2.6666666666666665,2.0
41,41,41,1,2,3.0,2.0
42,42,42,2,2,3.0,2.0
43,43,43,2,3,3.5,2.0
44,44,44,3,4,2.0,1.0
45,45,45,6,7,3.166666666666667,2.0
46,46,46,3,5,3.0,1.0
47,47,47,2,3,3.75,3.0
48,48,48,4,3,3.7142857142857144,3.0
49,49,49,1,3,2.0,1.0
50,50,50,1,4,4.0,3.0
51,51,51,5,2,3.88,3.0
52,52,52,8,1,4.444444444444445,4.0
53,53,53,2,1,3.5,2.0
54,54,54,3,2,3.5,3.0
55,55,55,1,1,3.666666666666667,3.0
56,56,56,3,1,2.5,2.0
57,57,57,2,0,2.0,1.0
58,58,58,1,0,4.0,3.0
59,59,59,2,0,3.9,3.0
60,60,60,6,0,3.125,2.0
61,61,61,1,0,3.0,2.0
62,62,62,8,0,3.1176470588235294,3.0
63,63,63,6,0,2.7142857142857144,2.0
64,64,64,4,0,3.0,2.0
65,65,65,3,1,3.2,2.0
66,66,66,8,1,2.2222222222222223,1.0
67,67,67,1,1,3.0,2.0
68,68,68,4,1,4.590909090909091,4.0
69,69,69,8,1,4.444444444444445,4.0
70,70,70,2,1,2.0,1.0
71,71,71,7,1,2.625,1.0
72,72,72,1,1,2.0,1.0
73,73,73,4,1,3.0,2.0
74,74,74,12,2,4.128571428571428,4.0
75,75,75,1,1,4.4,4.0
76,76,76,3,1,3.0,3.0
77,77,77,30,1,3.8936170212765955,2.0
78,78,78,7,1,4.55,4.0
79,79,79,6,0,4.193548387096774,3.0
