Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,7,1.0,0.0
6,6,6,0,1,1.0,0.0
7,7,7,0,1,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,9,1.0,0.0
12,12,12,0,5,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,9,1.0,0.0
15,15,15,0,6,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,6,1.0,0.0
19,19,19,0,5,1.0,0.0
20,20,20,0,6,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,4,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,2,1.0,0.0
25,25,25,2,7,2.5,1.0
26,26,26,1,9,2.0,1.0
27,27,27,2,7,2.0,1.0
28,28,28,3,7,2.75,2.0
29,29,29,2,4,2.5,1.0
30,30,30,4,3,3.25,2.0
31,31,31,1,8,2.0,1.0
32,32,32,3,10,2.3333333333333335,2.0
33,33,33,1,7,2.0,1.0
34,34,34,5,5,2.2,1.0
35,35,35,2,5,2.5,1.0
36,36,36,2,5,2.0,1.0
37,37,37,4,5,3.416666666666667,2.0
38,38,38,1,2,3.333333333333333,3.0
39,39,39,7,4,2.909090909090909,2.0
40,40,40,5,4,2.857142857142857,2.0
41,41,41,3,4,3.0,2.0
42,42,42,5,3,2.2,1.0
43,43,43,2,5,2.0,1.0
44,44,44,3,4,2.6666666666666665,2.0
45,45,45,1,6,3.75,3.0
46,46,46,4,3,2.8333333333333335,2.0
47,47,47,21,5,2.8,1.0
48,48,48,3,7,3.533333333333333,3.0
49,49,49,3,6,2.0,1.0
50,50,50,3,5,3.541666666666667,3.0
51,51,51,1,6,2.0,1.0
52,52,52,3,6,2.3333333333333335,1.0
53,53,53,4,6,3.769230769230769,4.0
54,54,54,2,6,2.5,2.0
55,55,55,4,2,3.769230769230769,4.0
56,56,56,3,2,3.0,3.0
57,57,57,3,3,4.357142857142858,5.0
58,58,58,9,3,4.042553191489361,3.0
59,59,59,1,4,3.75,3.0
60,60,60,17,4,4.15929203539823,3.0
61,61,61,4,3,4.385964912280702,4.0
62,62,62,18,2,3.7073170731707314,2.0
63,63,63,3,1,3.9230769230769234,4.0
64,64,64,17,1,3.2058823529411766,2.0
65,65,65,3,1,3.928571428571429,4.0
66,66,66,6,1,3.1,2.0
67,67,67,6,1,3.5,4.0
68,68,68,3,1,3.533333333333333,3.0
69,69,69,1,1,3.857142857142857,4.0
70,70,70,5,1,4.117647058823529,5.0
71,71,71,1,2,2.0,1.0
72,72,72,10,1,3.685185185185185,2.0
73,73,73,9,1,3.4642857142857144,3.0
74,74,74,1,2,2.0,1.0
75,75,75,4,2,2.8333333333333335,3.0
76,76,76,10,2,4.202020202020202,4.0
77,77,77,4,2,2.25,1.0
78,78,78,3,2,4.261904761904762,3.0
79,79,79,8,2,3.5666666666666664,3.0
80,80,80,13,1,4.417218543046358,3.0
81,81,81,6,1,2.1666666666666665,1.0
82,82,82,13,1,3.0454545454545454,2.0
83,83,83,1,1,3.0,2.0
84,84,84,14,1,4.097560975609756,3.0
85,85,85,9,1,3.2105263157894735,2.0
86,86,86,22,1,4.196319018404909,3.0
