Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,10,1.0,0.0
2,2,2,0,8,1.0,0.0
3,3,3,0,10,1.0,0.0
4,4,4,0,9,1.0,0.0
5,5,5,0,10,1.0,0.0
6,6,6,0,11,1.0,0.0
7,7,7,0,12,1.0,0.0
8,8,8,0,9,1.0,0.0
9,9,9,0,10,1.0,0.0
10,10,10,0,10,1.0,0.0
11,11,11,0,8,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,9,1.0,0.0
14,14,14,0,9,1.0,0.0
15,15,15,0,9,1.0,0.0
16,16,16,0,9,1.0,0.0
17,17,17,0,9,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,5,1.0,0.0
21,21,21,0,4,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,1,8,2.0,1.0
25,25,25,2,9,3.5,2.0
26,26,26,1,9,2.0,1.0
27,27,27,1,12,2.0,1.0
28,28,28,2,10,2.5,2.0
29,29,29,2,10,2.5,2.0
30,30,30,4,9,3.0,3.0
31,31,31,4,10,2.25,1.0
32,32,32,1,8,2.0,1.0
33,33,33,1,9,2.0,1.0
34,34,34,2,8,2.5,2.0
35,35,35,1,9,2.0,1.0
36,36,36,4,8,3.0,3.0
37,37,37,7,9,2.75,2.0
38,38,38,2,8,2.5,2.0
39,39,39,1,8,3.0,2.0
40,40,40,2,8,2.5,1.0
41,41,41,4,9,2.25,1.0
42,42,42,3,8,3.2,3.0
43,43,43,5,7,2.6,1.0
44,44,44,30,5,3.2682926829268295,2.0
45,45,45,8,4,3.142857142857143,2.0
46,46,46,1,4,2.0,1.0
47,47,47,12,4,3.2592592592592595,2.0
48,48,48,15,4,3.4342105263157894,3.0
49,49,49,1,4,3.0,2.0
50,50,50,16,4,2.869565217391304,2.0
51,51,51,1,2,2.0,1.0
52,52,52,8,1,2.5,1.0
53,53,53,26,1,3.41,2.0
54,54,54,17,1,3.2222222222222223,3.0
55,55,55,1,1,3.1,3.0
56,56,56,14,1,3.2592592592592595,3.0
57,57,57,5,3,3.2,2.0
58,58,58,8,2,2.5,1.0
59,59,59,3,3,3.166666666666667,3.0
60,60,60,16,3,2.869565217391304,2.0
61,61,61,8,3,3.602409638554217,3.0
62,62,62,10,5,3.0,2.0
63,63,63,4,5,3.111111111111111,2.0
64,64,64,2,5,2.75,2.0
65,65,65,4,5,3.0,3.0
66,66,66,17,3,3.2285714285714286,2.0
67,67,67,5,3,3.4761904761904763,3.0
68,68,68,3,3,3.8,3.0
69,69,69,4,3,3.571428571428571,3.0
70,70,70,6,3,3.409090909090909,3.0
71,71,71,7,3,2.2857142857142856,2.0
72,72,72,3,3,2.3333333333333335,1.0
73,73,73,37,3,3.0634920634920633,1.0
74,74,74,8,3,2.5,1.0
75,75,75,13,3,3.3043478260869565,3.0
76,76,76,22,2,3.4526315789473685,3.0
77,77,77,21,2,3.6860465116279073,3.0
78,78,78,1,3,2.0,1.0
79,79,79,21,3,3.9551724137931035,3.0
80,80,80,11,3,2.4545454545454546,1.0
81,81,81,10,3,3.6575342465753424,3.0
82,82,82,9,3,3.511627906976744,3.0
83,83,83,1,3,3.7894736842105265,4.0
84,84,84,19,3,3.974074074074074,3.0
85,85,85,7,2,4.1192660550458715,3.0
