Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,8,1.0,0.0
5,5,5,0,7,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,3,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,3,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,1,5,2.0,1.0
26,26,26,1,5,2.0,1.0
27,27,27,3,7,2.6666666666666665,2.0
28,28,28,2,4,2.0,1.0
29,29,29,2,5,3.25,3.0
30,30,30,1,3,2.0,1.0
31,31,31,4,4,2.5,2.0
32,32,32,1,5,3.0,2.0
33,33,33,4,4,2.8333333333333335,3.0
34,34,34,1,5,2.0,1.0
35,35,35,2,5,3.5,2.0
36,36,36,1,4,2.0,1.0
37,37,37,2,4,3.8,4.0
38,38,38,1,3,3.333333333333333,3.0
39,39,39,2,3,3.7142857142857144,4.0
40,40,40,4,3,2.25,2.0
41,41,41,1,2,4.0,3.0
42,42,42,2,2,3.75,4.0
43,43,43,4,2,2.7142857142857144,3.0
44,44,44,2,1,3.8,4.0
45,45,45,7,1,3.416666666666667,4.0
46,46,46,1,1,4.0,3.0
47,47,47,1,1,2.0,1.0
48,48,48,1,2,2.0,1.0
49,49,49,3,2,2.6666666666666665,2.0
50,50,50,2,2,4.333333333333334,5.0
51,51,51,3,2,3.625,4.0
52,52,52,5,3,2.875,3.0
53,53,53,4,2,3.0,3.0
54,54,54,4,3,3.9,5.0
55,55,55,1,2,4.0,3.0
56,56,56,15,2,2.9565217391304346,2.0
57,57,57,2,1,3.0,3.0
58,58,58,12,2,4.055555555555555,3.0
59,59,59,5,1,2.4,1.0
60,60,60,9,1,3.851851851851852,5.0
61,61,61,1,1,2.0,1.0
62,62,62,1,2,2.0,1.0
63,63,63,7,2,3.230769230769231,3.0
64,64,64,1,2,2.0,1.0
65,65,65,26,2,3.5294117647058822,3.0
66,66,66,2,2,3.75,4.0
67,67,67,5,1,4.0,5.0
68,68,68,1,2,3.0,2.0
69,69,69,3,2,4.526315789473684,4.0
70,70,70,2,3,2.0,1.0
71,71,71,1,3,3.947368421052632,4.0
72,72,72,3,2,3.0,3.0
73,73,73,19,1,4.153284671532846,2.0
74,74,74,4,1,4.709677419354838,5.0
75,75,75,3,1,4.363636363636363,4.0
76,76,76,10,1,4.557971014492754,3.0
77,77,77,11,1,3.9705882352941178,5.0
78,78,78,5,1,3.5517241379310347,4.0
79,79,79,2,0,4.333333333333334,5.0
