Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,3,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,1,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,3,1.0,0.0
9,9,9,0,2,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,2,1.0,0.0
12,12,12,0,5,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,5,1.0,0.0
20,20,20,0,5,1.0,0.0
21,21,21,0,6,1.0,0.0
22,22,22,0,5,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,0,3,1.0,0.0
26,26,26,0,1,1.0,0.0
27,27,27,0,1,1.0,0.0
28,28,28,0,1,1.0,0.0
29,29,29,1,3,2.0,1.0
30,30,30,1,2,2.0,1.0
31,31,31,1,3,2.0,1.0
32,32,32,2,2,2.5,2.0
33,33,33,4,2,2.25,1.0
34,34,34,2,0,2.5,2.0
35,35,35,1,4,2.0,1.0
36,36,36,7,5,2.909090909090909,2.0
37,37,37,1,5,2.0,1.0
38,38,38,1,5,2.0,1.0
39,39,39,1,3,2.0,1.0
40,40,40,1,4,3.0,2.0
41,41,41,3,1,2.3333333333333335,2.0
42,42,42,3,1,2.6666666666666665,3.0
43,43,43,3,1,2.75,3.0
44,44,44,6,2,3.0,2.0
45,45,45,5,2,3.0,2.0
46,46,46,4,2,4.346153846153847,5.0
47,47,47,5,2,4.275862068965518,4.0
48,48,48,7,5,2.909090909090909,2.0
49,49,49,5,5,2.4285714285714284,2.0
50,50,50,1,4,2.0,1.0
51,51,51,4,5,2.5,2.0
52,52,52,3,1,3.125,3.0
53,53,53,3,2,3.0,2.0
54,54,54,9,3,3.125,3.0
55,55,55,5,3,4.204545454545455,4.0
56,56,56,1,2,2.0,1.0
57,57,57,3,1,3.3076923076923075,3.0
58,58,58,10,1,2.857142857142857,3.0
59,59,59,8,3,3.0,3.0
60,60,60,5,1,2.6,3.0
61,61,61,3,1,3.8636363636363633,4.0
62,62,62,3,1,4.264705882352941,4.0
63,63,63,2,1,2.0,1.0
64,64,64,6,1,2.909090909090909,3.0
65,65,65,1,2,3.625,4.0
66,66,66,7,2,3.0588235294117645,3.0
67,67,67,5,2,2.9,3.0
68,68,68,4,1,2.5,2.0
69,69,69,1,1,2.0,1.0
70,70,70,1,0,3.625,4.0
71,71,71,5,0,4.1891891891891895,4.0
72,72,72,3,1,3.3076923076923075,3.0
73,73,73,1,0,3.0,2.0
74,74,74,7,0,3.894736842105263,4.0
75,75,75,1,0,4.181818181818182,4.0
76,76,76,6,0,4.34,5.0
77,77,77,4,0,4.046511627906977,4.0
78,78,78,9,0,3.125,3.0
