Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,8,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,1,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,0,4,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,1,3,2.0,1.0
26,26,26,2,4,2.0,1.0
27,27,27,1,5,3.0,2.0
28,28,28,1,4,2.0,1.0
29,29,29,1,6,2.0,1.0
30,30,30,1,6,2.0,1.0
31,31,31,2,6,2.0,1.0
32,32,32,1,4,2.0,1.0
33,33,33,1,5,2.0,1.0
34,34,34,2,6,3.5,2.0
35,35,35,2,4,2.0,1.0
36,36,36,4,4,2.8,2.0
37,37,37,4,1,2.8,2.0
38,38,38,5,2,2.2,2.0
39,39,39,2,4,3.333333333333333,3.0
40,40,40,4,4,2.8,2.0
41,41,41,7,5,2.4285714285714284,2.0
42,42,42,7,4,3.416666666666667,4.0
43,43,43,1,4,3.166666666666667,3.0
44,44,44,2,2,3.0,2.0
45,45,45,1,4,2.0,1.0
46,46,46,20,6,3.776470588235294,3.0
47,47,47,2,5,2.0,1.0
48,48,48,9,5,3.75,4.0
49,49,49,1,4,4.0,3.0
50,50,50,1,5,2.0,1.0
51,51,51,1,4,2.0,1.0
52,52,52,4,1,3.9,5.0
53,53,53,7,1,3.9047619047619047,4.0
54,54,54,1,1,3.7777777777777777,4.0
55,55,55,1,0,2.0,1.0
56,56,56,9,0,2.8,2.0
57,57,57,4,2,4.190476190476191,4.0
58,58,58,1,2,2.0,1.0
59,59,59,3,2,3.428571428571429,3.0
60,60,60,1,1,2.0,1.0
61,61,61,5,1,3.5555555555555554,4.0
62,62,62,5,0,4.621621621621621,4.0
63,63,63,1,3,2.0,1.0
64,64,64,4,2,4.647058823529411,5.0
65,65,65,4,2,2.8,2.0
66,66,66,2,1,3.0,2.0
67,67,67,14,1,2.8947368421052633,3.0
68,68,68,2,1,2.0,1.0
69,69,69,14,1,4.481132075471698,4.0
70,70,70,3,1,3.973684210526316,4.0
71,71,71,3,1,4.88,5.0
72,72,72,1,1,3.0,2.0
73,73,73,5,1,2.2,2.0
74,74,74,4,0,2.5,3.0
75,75,75,10,1,3.8,4.0
76,76,76,7,1,2.625,2.0
77,77,77,5,0,2.8333333333333335,2.0
78,78,78,4,0,4.75,5.0
79,79,79,17,0,3.5789473684210527,3.0
80,80,80,2,0,4.208333333333334,5.0
81,81,81,3,0,2.0,1.0
82,82,82,8,0,2.6666666666666665,2.0
