trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1;2,terrestrial detritus,2,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3,3,heterotrophic microbes,1,1,4,2.0,1.0,1.12,0.0,2.0,1.12,0.0
4,4,terrestrial fungi,1,1,3,2.0,1.0,1.75,0.0,2.0,1.75,0.0
5,5,terrestrial microbivores,1,3,3,2.0,1.0,2.8,9.333333333333334,2.0,2.8,9.333333333333334
6,6,terrestrial detritivores,1,1,6,2.0,1.0,3.5,28.0,2.0,3.3055555555555554,28.0
7,7,terrestrial detritivores,1,1,3,2.0,1.0,3.111111111111111,28.0,2.0,3.3055555555555554,28.0
8,8,mites,1,2,3,3.0,2.0,2.8,4.666666666666667,2.833333333333333,2.672727272727273,4.666666666666667
9,9,mites,1,2,4,2.6666666666666665,2.0,2.5454545454545454,4.666666666666667,2.833333333333333,2.672727272727273,4.666666666666667
10,10,small terrestrial arthropod predators,1,2,2,3.666666666666667,3.0,3.111111111111111,1.2173913043478262,3.452991452991453,3.2188552188552193,4.10024154589372
11,11,small terrestrial arthropod predators,1,1,2,3.0,2.0,2.5454545454545454,9.333333333333334,3.452991452991453,3.2188552188552193,4.10024154589372
12,12,small terrestrial arthropod predators,1,9,4,3.6923076923076925,2.0,4.0,1.75,3.452991452991453,3.2188552188552193,4.10024154589372
13,13,large terrestrial arthropod predators,1,2,3,3.666666666666667,3.0,9.333333333333334,1.037037037037037,3.8896103896103895,17.733333333333334,1.3066432440345483
14,14,large terrestrial arthropod predators,1,3,1,4.0,4.0,9.333333333333334,0.8,3.8896103896103895,17.733333333333334,1.3066432440345483
15,15,large terrestrial arthropod predators,1,1,2,3.5,3.0,14.0,2.5454545454545454,3.8896103896103895,17.733333333333334,1.3066432440345483
16,16,large terrestrial arthropod predators,1,13,2,4.190476190476191,3.0,28.0,1.2173913043478262,3.8896103896103895,17.733333333333334,1.3066432440345483
17,17,large terrestrial arthropod predators,1,6,1,4.090909090909091,3.0,28.0,0.9333333333333333,3.8896103896103895,17.733333333333334,1.3066432440345483
18,18,aquatic detritus,1,0,3,1.0,0.0,2.0,0.0,1.0,2.0,0.0
19,19,aquatic heterotroph microbes,1,2,4,2.5,1.0,5.6,28.0,2.5,5.6,28.0
20,20,planktonic algae,1,0,3,1.0,0.0,2.8,0.0,1.0,2.8,0.0
21,21,benthic algae,1,0,7,1.0,0.0,0.9655172413793104,0.0,1.0,0.9655172413793104,0.0
22,22,macrophytic algae,1,0,2,1.0,0.0,0.7777777777777778,0.0,1.0,0.7777777777777778,0.0
23,23,aquatic fungi,1,5,3,2.5,1.0,4.666666666666667,7.0,2.5,4.666666666666667,7.0
24,24,nematodes,1,3,4,2.0,1.0,1.6470588235294117,9.333333333333334,2.0,1.6470588235294117,9.333333333333334
25,25,swimming filter feeders,1,1,0,3.0,2.0,0.0,9.333333333333334,2.75,0.0,8.166666666666668
26,26,swimming filter feeders,1,2,0,2.5,2.0,0.0,7.0,2.75,0.0,8.166666666666668
27,27,swimming scrapers,1,5,1,2.625,2.0,28.0,4.0,2.625,28.0,4.0
28,28,arthropod omnivores,1,2,1,2.8,2.0,28.0,3.5,3.025,14.0,2.75
29,29,arthropod omnivores,1,1,0,3.25,3.0,0.0,2.0,3.025,14.0,2.75
30,30,benthic predators,1,2,0,3.5,3.0,0.0,1.75,3.5,0.0,1.75
