trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,2,1.0,0.0,2.5454545454545454,0.0,1.0,2.5454545454545454,0.0
2,2,land plants,1,0,2,1.0,0.0,0.5833333333333334,0.0,1.0,0.5833333333333334,0.0
3,3,heterotrophic microbes,1,2,3,2.5,1.0,3.5,28.0,2.5,3.5,28.0
4,4,terrestrial fungi,1,1,6,2.0,1.0,0.8484848484848485,28.0,2.0,0.8484848484848485,28.0
5,5,terrestrial microbivores,1,1,2,3.0,2.0,14.0,9.333333333333334,3.0,14.0,9.333333333333334
6,6,terrestrial detritivores,1,4,2,2.5,2.0,7.0,4.666666666666667,2.75,4.277777777777778,7.0
7,7,terrestrial detritivores,1,1,2,3.0,2.0,1.5555555555555556,9.333333333333334,2.75,4.277777777777778,7.0
8,8,mites,1,2,4,3.5,2.0,2.1538461538461537,7.0,3.15,4.576923076923077,5.5
9,9,mites,1,5,2,2.8,2.0,7.0,4.0,3.15,4.576923076923077,5.5
10,10,small terrestrial arthropod predators,1,5,1,3.888888888888889,3.0,28.0,1.2727272727272727,3.986772486772487,19.444444444444446,1.927946127946128
11,11,small terrestrial arthropod predators,1,8,2,4.071428571428571,3.0,28.0,1.4,3.986772486772487,19.444444444444446,1.927946127946128
12,12,small terrestrial arthropod predators,1,2,3,4.0,3.0,2.3333333333333335,3.111111111111111,3.986772486772487,19.444444444444446,1.927946127946128
13,13,large terrestrial arthropod predators,1,1,3,5.0,4.0,5.6,1.8666666666666667,5.0,3.9200000000000004,1.549090909090909
14,14,large terrestrial arthropod predators,1,2,2,5.0,3.0,14.0,2.0,5.0,3.9200000000000004,1.549090909090909
15,15,large terrestrial arthropod predators,1,1,0,5.0,4.0,0.0,1.2727272727272727,5.0,3.9200000000000004,1.549090909090909
16,16,large terrestrial arthropod predators,1,1,0,6.0,5.0,0.0,1.2727272727272727,5.0,3.9200000000000004,1.549090909090909
17,17,large terrestrial arthropod predators,1,6,1,4.0,2.0,0.0,1.3333333333333333,5.0,3.9200000000000004,1.549090909090909
18,18,aquatic detritus,1,0,3,1.0,0.0,3.5,0.0,1.0,3.5,0.0
19,19,aquatic heterotroph microbes,1,2,3,2.5,1.0,7.0,28.0,2.5,7.0,28.0
20,20,planktonic algae,1,0,4,1.0,0.0,2.8,0.0,1.0,2.8,0.0
21,21,benthic algae,1,0,4,1.0,0.0,1.6470588235294117,0.0,1.0,1.6470588235294117,0.0
22,22,macrophytic algae,1,0,1,1.0,0.0,2.3333333333333335,0.0,1.0,2.3333333333333335,0.0
23,23,aquatic fungi,1,5,3,2.5,1.0,4.0,7.0,2.5,4.0,7.0
24,24,nematodes,1,1,6,3.0,2.0,1.1666666666666667,9.333333333333334,3.0,1.1666666666666667,9.333333333333334
25,25;26,swimming filter feeders,2,1,1,2.0,1.0,4.666666666666667,28.0,2.0,4.666666666666667,28.0
27,27,swimming scrapers,1,3,1,2.6666666666666665,2.0,5.6,4.0,2.6666666666666665,5.6,4.0
28,28,arthropod omnivores,1,2,2,4.166666666666666,4.0,14.0,0.8484848484848485,4.020833333333333,11.666666666666668,1.161084529505582
29,29,arthropod omnivores,1,9,2,3.875,3.0,9.333333333333334,1.4736842105263157,4.020833333333333,11.666666666666668,1.161084529505582
30,30,benthic predators,1,4,2,4.2,3.0,14.0,1.1666666666666667,4.2,14.0,1.1666666666666667
