trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,2,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2,2,land plants,1,0,1,1.0,0.0,1.5,0.0,1.0,1.5,0.0
3,3,heterotrophic microbes,1,1,3,2.0,1.0,1.08,0.0,2.0,1.08,0.0
4,4,terrestrial fungi,1,1,3,2.0,1.0,1.2272727272727273,27.0,2.0,1.2272727272727273,27.0
5,5,terrestrial microbivores,1,1,4,3.0,2.0,2.7,9.0,3.0,2.7,9.0
6,6;7,terrestrial detritivores,2,4,3,2.3333333333333335,1.0,3.0,6.75,2.3333333333333335,3.0,6.75
8,8,mites,1,4,4,2.3333333333333335,2.0,2.7,3.375,2.166666666666667,3.0375,15.1875
9,9,mites,1,1,4,2.0,1.0,3.375,27.0,2.166666666666667,3.0375,15.1875
10,10,small terrestrial arthropod predators,1,5,5,4.25,3.0,4.5,1.173913043478261,4.035714285714286,4.285714285714286,2.4207161125319696
11,11,small terrestrial arthropod predators,1,8,5,3.857142857142857,2.0,4.5,1.588235294117647,4.035714285714286,4.285714285714286,2.4207161125319696
12,12,small terrestrial arthropod predators,1,1,5,4.0,3.0,3.857142857142857,4.5,4.035714285714286,4.285714285714286,2.4207161125319696
13,13,large terrestrial arthropod predators,1,12,4,4.172413793103448,2.0,9.0,1.173913043478261,4.010632183908045,7.2,1.1316631194892064
14,14,large terrestrial arthropod predators,1,1,3,4.0,3.0,9.0,0.6923076923076923,4.010632183908045,7.2,1.1316631194892064
15,15,large terrestrial arthropod predators,1,12,3,4.172413793103448,2.0,6.75,1.173913043478261,4.010632183908045,7.2,1.1316631194892064
16,16,large terrestrial arthropod predators,1,6,2,4.375,3.0,6.75,0.8181818181818182,4.010632183908045,7.2,1.1316631194892064
17,17,large terrestrial arthropod predators,1,1,2,3.333333333333333,3.0,4.5,1.8,4.010632183908045,7.2,1.1316631194892064
18,18,aquatic detritus,1,0,2,1.0,0.0,3.375,0.0,1.0,3.375,0.0
19,19,aquatic heterotroph microbes,1,3,3,2.5,1.0,4.5,13.5,2.5,4.5,13.5
20,20,planktonic algae,1,0,1,1.0,0.0,2.4545454545454546,0.0,1.0,2.4545454545454546,0.0
21,21,benthic algae,1,0,5,1.0,0.0,1.08,0.0,1.0,1.08,0.0
22,22,macrophytic algae,1,0,1,1.0,0.0,9.0,0.0,1.0,9.0,0.0
23,23,aquatic fungi,1,1,3,2.0,1.0,6.75,0.0,2.0,6.75,0.0
24,24,nematodes,1,1,5,2.0,1.0,1.6875,27.0,2.0,1.6875,27.0
25,25;26,swimming filter feeders,2,1,0,3.0,2.0,0.0,5.4,3.0,0.0,5.4
27,27,swimming scrapers,1,3,2,2.6666666666666665,2.0,13.5,3.857142857142857,2.6666666666666665,13.5,3.857142857142857
28,28,arthropod omnivores,1,1,2,2.0,1.0,13.5,27.0,2.5,20.25,14.4
29,29,arthropod omnivores,1,6,1,3.0,3.0,27.0,1.8,2.5,20.25,14.4
30,30,benthic predators,1,4,0,3.625,3.0,0.0,1.4210526315789473,3.625,0.0,1.4210526315789473
