trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,aquatic detritus,1,0,1,1.0,0.0,2.2,0.0,1.0,2.2,0.0
2,2,aquatic heterotroph microbes,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3,3,planktonic algae,1,1,3,2.0,1.0,1.5714285714285714,0.0,2.0,1.5714285714285714,0.0
4,4,benthic algae,1,1,1,2.0,1.0,0.0,0.0,2.0,0.0,0.0
5,5,macrophytic algae,1,1,0,2.0,1.0,0.0,11.0,2.0,0.0,11.0
6,6,aquatic fungi,1,1,2,2.0,1.0,5.5,11.0,2.0,5.5,11.0
7,7,nematodes,1,1,1,2.0,1.0,3.6666666666666665,11.0,2.0,3.6666666666666665,11.0
8,8,swimming filter feeders,1,1,2,2.0,1.0,3.6666666666666665,0.0,2.5,7.333333333333333,0.7857142857142857
9,9,swimming filter feeders,1,3,1,3.0,2.0,11.0,1.5714285714285714,2.5,7.333333333333333,0.7857142857142857
10,10,swimming scrapers,1,2,0,3.5,3.0,0.0,1.0,3.5,0.0,1.0
11,11;12,arthropod omnivores,2,0,1,1.0,0.0,11.0,0.0,1.0,11.0,0.0
13,13,benthic predators,1,2,1,2.5,1.0,0.0,11.0,2.5,0.0,11.0
